"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","-LOG10P"
"ACE_P12821_OID30696_v1_Inflammation_II","mvpa_leisure_time",31,-0.00225995387541989,0.0050013459219452,0.65136325801836,31,-0.0110215746348857,0.00702532986653507,0.116686680886916,31,-0.0098098138224674,0.00667532089309363,0.152089736036921,31,-0.0012276331277507,0.0119098991937387,0.91858805969392,31,-0.00608298322366077,0.0101508497381157,0.553653716251422,NA,NA,NA,NA,"ACE",0.186176742685357
"ACHE_P22303_OID30585_v1_Inflammation_II","mvpa_leisure_time",18,-0.00385106090295465,0.00937849384488896,0.681346210206079,18,-0.0110445711929668,0.00924442531988887,0.232193428103876,18,-0.00997728288555402,0.00864939944701144,0.264656514670501,18,-0.00136882395015245,0.0128504728472608,0.9164172194361,18,-0.00411353855480265,0.0222196839571177,0.85545317912305,NA,NA,NA,NA,"ACHE",0.16663215537744
"ACOT13_Q9NPJ3_OID31522_v1_Oncology_II","mvpa_leisure_time",4,-0.0337779774872803,0.0552857837013755,0.541219175178549,4,-0.0465791617851193,0.0446475195153205,0.296825915109946,4,-0.053233208210645,0.0482884916371328,0.350788652684598,4,-0.063222251378365,0.0606335909464643,0.373722680362889,4,0.0725563723896989,0.223773954980316,0.776526295212121,NA,NA,NA,NA,"ACOT13",0.266626824922329
"ACOX1_Q15067_OID20124_v1_Cardiometabolic","mvpa_leisure_time",3,0.0268464976797918,0.0784645541905903,0.732239445164884,3,0.0210684152722811,0.0392962957697464,0.591860051473344,3,-0.0228603951198728,0.0449653269626032,0.661702560955806,3,0.210197699922976,0.120153955963391,0.22232706471157,3,-1.51403410904595,1.72456132828653,0.541325779648304,NA,NA,NA,NA,"ACOX1",0.135346879721045
"ACP1_P24666_OID30524_v1_Inflammation_II","mvpa_leisure_time",17,-0.00278679940473358,0.00442435482400868,0.52877505300311,17,-0.00254986029934628,0.00616739157125383,0.679282619087782,17,-0.00274748409606457,0.00543063359347383,0.619809499148705,17,-0.00936576463705463,0.00812192679964768,0.265787336266502,17,-0.000623331599791109,0.00937168502316304,0.947848453295261,NA,NA,NA,NA,"ACP1",0.276729042551655
"ACP5_P13686_OID20314_v1_Cardiometabolic","mvpa_leisure_time",19,-0.0020285426001181,0.00953258570391907,0.831482279480338,19,0.0050581400552088,0.0105692339275691,0.632243098847285,19,0.00255018236239535,0.00926717276214031,0.786308419280463,19,-0.0299231745081775,0.0221501829481974,0.193458856652019,19,0.00694894098750905,0.0170032922915589,0.687875047721107,NA,NA,NA,NA,"ACP5",0.0801470020138098
"ACP6_Q9NPH0_OID21432_v1_Oncology","mvpa_leisure_time",17,0.00616001584687035,0.00806846949472793,0.44518451838068,17,0.0115971902011044,0.00904156776058664,0.199613820745253,17,0.0138416879876858,0.0101392965790066,0.191094178619623,17,0.00959275425632092,0.0139144313698324,0.500441989165833,17,0.00189360842196904,0.017313943521541,0.914359575578719,NA,NA,NA,NA,"ACP6",0.351459946985013
"ACRBP_Q8NEB7_OID31385_v1_Oncology_II","mvpa_leisure_time",6,-0.0066359606775578,0.0207619551299946,0.749255513726586,6,0.000520989387013462,0.0211767512723743,0.980372463480337,6,0.00335389223608035,0.0230636312971008,0.890060461376964,6,-0.0157030950487219,0.0430337757125893,0.730110984038354,6,-0.00764289065677131,0.0499553154076383,0.885810237435982,NA,NA,NA,NA,"ACRBP",0.125370052423398
"ACRV1_P26436_OID30513_v1_Inflammation_II","mvpa_leisure_time",3,0.0141694576548177,0.0421479199100381,0.736732093507032,3,0.0165654060829694,0.0447263899359919,0.711105273739254,3,-0.00653407188031298,0.0524357664823087,0.912226810400816,3,0.0387453860658092,0.0574116796934762,0.569320395325333,3,-0.303458324204801,3.48250529516756,0.944666035075528,NA,NA,NA,NA,"ACRV1",0.132690411006497
"ACTA2_P62736_OID20079_v1_Cardiometabolic","mvpa_leisure_time",3,-0.0328232879718236,0.0497800594547439,0.509660649950755,3,-0.0323193274427769,0.052166224057242,0.535557334081746,3,-0.00810404048321017,0.0551416667231924,0.896634846594642,3,-0.210284899259378,0.127381007686256,0.240564530334715,3,14.5101789093122,11.872225933295,0.436555834164555,NA,NA,NA,NA,"ACTA2",0.292718896269952
"ACVRL1_P37023_OID20999_v1_Neurology","mvpa_leisure_time",16,0.0087069103341346,0.00879736696738769,0.322312091467132,16,0.0109970868267731,0.0102202352095008,0.281922279178136,16,0.00985157575787776,0.00787362101574781,0.230020146406778,16,0.0471296553888802,0.0187128412684622,0.023622989838835,16,0.00674973020927297,0.0122443323257771,0.590150075506926,NA,NA,NA,NA,"ACVRL1",0.491723401720205
"ACY1_Q03154_OID20137_v1_Cardiometabolic","mvpa_leisure_time",9,-0.00078896502599516,0.00338550864643203,0.815728948148512,9,-0.000641592558036884,0.00284446541433843,0.821545038372556,9,-0.000634494967721222,0.00315413661029905,0.845591754261105,9,-0.019600743532288,0.0169446335662533,0.280744839747418,9,-0.000654775221876901,0.00508848446072604,0.901231641273415,NA,NA,NA,NA,"ACY1",0.0884541254112598
"ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II","mvpa_leisure_time",14,0.00107088730203243,0.00978509467191722,0.912852978668213,14,-0.00198872725643185,0.00982764120102755,0.839634836847676,14,0.00229055124011171,0.0095965711019887,0.815071693889884,14,-0.0163349548964095,0.0192237369319443,0.410852400079427,14,-0.013465077922529,0.0279368513611585,0.638489492391855,NA,NA,NA,NA,"ACY3",0.0395991629855579
"ACYP1_P07311_OID30642_v1_Inflammation_II","mvpa_leisure_time",12,-0.00133061166660466,0.00668628811625954,0.842258026141504,12,-0.00403518183682146,0.00752825383903809,0.591955082191686,12,-0.00372820396471243,0.00777071181793389,0.640784107994453,12,0.0143635308290265,0.0140088351480842,0.327232091793594,12,-0.00451721029823359,0.00881547342190918,0.619484970557307,NA,NA,NA,NA,"ACYP1",0.0745548417984802
"ADA_P00813_OID20645_v1_Inflammation","mvpa_leisure_time",22,-0.00207103402445359,0.00248228139781199,0.404096824416567,22,-0.00374998482772458,0.00311751907838944,0.229024811947232,22,-0.00235120676057102,0.0027493991515687,0.402108102004619,22,-0.00433817739040052,0.0049404806928985,0.389832062592091,22,-0.00182696563603282,0.00357504319582704,0.614923057563739,NA,NA,NA,NA,"ADA",0.39351456243481
"ADA2_Q9NZK5_OID20394_v1_Cardiometabolic","mvpa_leisure_time",11,0.00883081851415514,0.0161967102557497,0.585600173441084,11,0.00632683609821149,0.0148050970228293,0.669130426479724,11,0.00726866954538988,0.0152872236832477,0.644665085440316,11,-0.0522580533040529,0.0296492343024544,0.108455852047559,11,0.0540663944113062,0.0490520434915831,0.298964816366661,NA,NA,NA,NA,"ADA2",0.232398803321771
"ADAM12_O43184_OID30491_v1_Inflammation_II","mvpa_leisure_time",10,0.00457919086963781,0.0131549851518049,0.72776847882275,10,0.00879161449848646,0.0171271224558669,0.607730762884009,10,0.00456818594696357,0.0171543730319954,0.796009705966022,10,0.0129730650970023,0.0243250106920947,0.606727876462164,10,-0.0426989789909934,0.0525063917122353,0.439624489721061,NA,NA,NA,NA,"ADAM12",0.138006758546154
"ADAM15_Q13444_OID20109_v1_Cardiometabolic","mvpa_leisure_time",12,0.00272931588445586,0.00477987719179043,0.567998790822751,12,0.00224652277883887,0.00597655815239451,0.706999379830659,12,0.00245393523278969,0.00597361660406457,0.689111165309755,12,0.00350613584136794,0.00731407698678831,0.641065313229011,12,-0.00350043339037715,0.00957172964516865,0.722202263688265,NA,NA,NA,NA,"ADAM15",0.24565258883047
"ADAM22_Q9P0K1_OID21001_v1_Neurology","mvpa_leisure_time",24,0.00482166286961273,0.00499892368887782,0.334775162516614,24,-0.000539584061853106,0.00577012510268706,0.925495698476239,24,0.00191812997627264,0.00517768336000012,0.714428906972416,24,0.00298791832702089,0.00796560884917798,0.711021183357147,24,0.00202864296334558,0.00907914034797557,0.825254835636012,NA,NA,NA,NA,"ADAM22",0.475246770458088
"ADAM23_O75077_OID20651_v1_Inflammation","mvpa_leisure_time",9,-0.00226702519052283,0.00712304744702748,0.750283026448054,9,0.00135920599953172,0.00829260251971236,0.869805267939088,9,0.00059469075311383,0.00791095338418356,0.941922814821673,9,-0.00340280215464998,0.0141785498062466,0.816368195145566,9,0.00342367364645033,0.0114189194699977,0.773018337343619,NA,NA,NA,NA,"ADAM23",0.124774878424326
"ADAM8_P78325_OID21039_v1_Neurology","mvpa_leisure_time",14,-0.000635227293632417,0.00799679804946298,0.936686467437724,14,0.0035294738673312,0.00966755563453103,0.715048396210098,14,-0.000533376787443321,0.00923823481610157,0.954837104382142,14,-0.000533376787443321,0.0157502485441941,0.973499520111971,14,0.00132967032944117,0.0165857901522449,0.937424144523849,NA,NA,NA,NA,"ADAM8",0.028405754094246
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","mvpa_leisure_time",2,-0.0370761357934272,0.0679030501403393,0.585055101264715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADAMTS1",0.232803229561771
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","mvpa_leisure_time",13,0.0377113537399136,0.0302611794676383,0.212692532941818,13,-0.00432682738581984,0.0354295001363578,0.902800030048782,13,-0.0170421498254803,0.0404838011878451,0.681223941013842,13,0.00698117930563619,0.0590941919645958,0.907913968770391,13,0.0476463299989124,0.087075672313781,0.595179823634834,NA,NA,NA,NA,"ADAMTS15",0.672247756731444
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","mvpa_leisure_time",13,-2.10516023828494e-05,0.00880193774934573,0.998091700602047,13,0.00282341139928611,0.00937215538556143,0.763219830651823,13,0.00172910283979488,0.00899468760254122,0.850772113483199,13,-0.00611033014570508,0.0177167491671459,0.736146590146376,13,0.0114460889318417,0.0180656932102672,0.539304326318287,NA,NA,NA,NA,"ADAMTS16",0.000829555670627142
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","mvpa_leisure_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0236740422581654,0.0270994440141862,0.382336770164164,"ADAMTS4",307.652655568589
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","mvpa_leisure_time",23,0.00334918769388837,0.00644448814323492,0.603274070839752,23,0.0134738337212482,0.00708707746837151,0.0572780004600764,23,0.0116364944127657,0.00708912177804135,0.114922167619805,23,0.00849536139432977,0.0194388796584544,0.666349777050649,23,0.0164794620179223,0.011235696301338,0.157272388864868,NA,NA,NA,NA,"ADAMTS8",0.21948534057654
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","mvpa_leisure_time",5,0.0272855008956022,0.0298382422158231,0.360481842183447,5,0.0314393038022634,0.0324331051562997,0.33236638701923,5,0.0602196680583896,0.0353514058633072,0.163690160011603,5,-0.00370960678183169,0.0470834837457667,0.940985401367035,5,0.138889614227874,0.0758565313588204,0.164513724388166,NA,NA,NA,NA,"ADAMTSL2",0.443116606223714
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","mvpa_leisure_time",10,-0.0179657154433436,0.014586896194736,0.218085882025058,10,-0.0180222533154269,0.0178369399569853,0.3123088112016,10,-0.0179031387720177,0.0212249364554485,0.420803856919525,10,-0.0125644709440983,0.0287132761491921,0.672000720716659,10,0.0212403692316388,0.0235281126102794,0.393020179760876,NA,NA,NA,NA,"ADAMTSL4",0.661372447933762
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","mvpa_leisure_time",15,-0.00066647837127683,0.0059906153771582,0.911415136981544,15,-3.05937850676593e-05,0.00801632506270073,0.9969549326762,15,-0.0115963058779568,0.00806919771658178,0.17265975991382,15,0.0157904322339598,0.0129836964006492,0.244027055892802,15,-0.00403627418039522,0.0128921223945525,0.759185584141078,NA,NA,NA,NA,"ADAMTSL5",0.0402837628361172
"ADD1_P35611_OID30655_v1_Inflammation_II","mvpa_leisure_time",10,-0.0159054190650897,0.0214869209553403,0.459156054790251,10,-0.0391544306578012,0.0229143875252227,0.0875015464726805,10,-0.0213757023079078,0.0181335768886874,0.268705638021654,10,0.0153264247899128,0.0444968111555326,0.7384279258427,10,-0.0590977276782833,0.0460515034162315,0.235312160338105,NA,NA,NA,NA,"ADD1",0.338039684363085
"ADGRB3_O60242_OID20974_v1_Neurology","mvpa_leisure_time",36,0.00213207365568867,0.00222109891635106,0.337096299024979,36,0.0033387005422424,0.00262870917296032,0.204052124983599,36,0.0024557858755315,0.00232109490674302,0.297290114376291,36,0.00112624248560722,0.0050491726426226,0.82478952143832,36,0.00076493822152606,0.00430132568260319,0.85990570129118,NA,NA,NA,NA,"ADGRB3",0.472246015565212
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","mvpa_leisure_time",14,-0.00258639085806671,0.00662017453473805,0.696031431057191,14,-0.00380406773068479,0.00658621502473781,0.563547543103604,14,-0.00372439911972827,0.00585412692909894,0.535686701380817,14,-0.0165926557621379,0.0175159919800711,0.360769954489785,14,-0.00978029153208873,0.0084156258980381,0.267763978541869,NA,NA,NA,NA,"ADGRD1",0.157371148282418
"ADGRE1_Q14246_OID31483_v1_Oncology_II","mvpa_leisure_time",15,-0.00254965190622664,0.00381374473492837,0.503787117008182,15,-0.00204416933889783,0.00536822212509146,0.70335852218978,15,-0.00360364344492631,0.00416405795133061,0.401397336286966,15,-0.00192323859559526,0.0101313780308699,0.852167238681479,15,-0.0041451080859898,0.00514602103498335,0.435018987880812,NA,NA,NA,NA,"ADGRE1",0.297752942601691
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","mvpa_leisure_time",13,0.0141427298314117,0.00909805123662278,0.120070195668459,13,0.0170795104414092,0.0113310195634841,0.13172779359005,13,0.0186541029150611,0.010131123712777,0.0904252083853529,13,0.0165921825001704,0.0173910794918781,0.358876109194797,13,0.0520893399373402,0.0199035837597292,0.0239529351100487,NA,NA,NA,NA,"ADGRE2",0.920564781631911
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","mvpa_leisure_time",13,0.00706198553237112,0.00868329237145502,0.416055064848538,13,0.0162905760236324,0.010251573876897,0.112042222237595,13,0.0124974094581967,0.00916096590388253,0.19754309193226,13,0.00505173265705433,0.0257814550888347,0.847932598449032,13,0.0157694519886147,0.0153972870772947,0.327750497629181,NA,NA,NA,NA,"ADGRE5",0.3808491867356
"ADGRG1_Q9Y653_OID21294_v1_Oncology","mvpa_leisure_time",8,0.00905432536701178,0.019163390843797,0.636583973389499,8,0.013739670284522,0.0228365774423208,0.547405871713335,8,0.0144715987710001,0.0233817295540898,0.555562482964249,8,0.00684723546027377,0.0311288133709054,0.832175948455881,8,0.0285774221342484,0.0340156829976662,0.433033799755567,NA,NA,NA,NA,"ADGRG1",0.196144299356422
"ADH1B_P00325_OID30612_v1_Inflammation_II","mvpa_leisure_time",3,-0.0295068600159542,0.0951826109239651,0.756558953975256,3,-0.0320581258302021,0.0456648364795797,0.48265989916119,3,-0.0405102059046154,0.0518442568290184,0.516388025404784,3,0.0383538848808376,0.0792397366463245,0.6761844716924,3,-0.0734762389240743,0.30055817523628,0.847361879580993,NA,NA,NA,NA,"ADH1B",0.121157224430541
"ADH4_P08319_OID20117_v1_Cardiometabolic","mvpa_leisure_time",4,-0.0198266775691541,0.0196594644554605,0.313211859931069,4,-0.0195076327501168,0.0206144318524788,0.343990748047593,4,-0.0111274430196301,0.0220802911604678,0.648974574862911,4,-0.0482714822813542,0.0331741423608875,0.241643902505388,4,0.0775078658924583,0.137935361335114,0.630746574575257,NA,NA,NA,NA,"ADH4",0.504161801514794
"ADIPOQ_Q15848_OID30748_v1_Inflammation_II","mvpa_leisure_time",6,0.020910095453792,0.0157780707664699,0.185083893152145,6,0.0140587522116977,0.0169569910045031,0.40705746801938,6,0.014550647405438,0.017416098589212,0.44153419477293,6,0.0274425522585888,0.0253904093121402,0.329127698518857,6,0.00323455189621573,0.0191905095371064,0.874330468855265,NA,NA,NA,NA,"ADIPOQ",0.732631373897063
"ADM_P35318_OID21467_v1_Oncology","mvpa_leisure_time",22,-0.010718197581596,0.0091286410352834,0.240343560547404,22,-0.0158285408801497,0.0129644844319376,0.22211798923593,22,-0.0064583644113041,0.0142459557123774,0.654948463586135,22,-0.00785742862792888,0.0187296439195858,0.679097949345796,22,-0.00481800857596636,0.0233795860816227,0.83881360826398,NA,NA,NA,NA,"ADM",0.619167509300648
"AFAP1_Q8N556_OID30569_v1_Inflammation_II","mvpa_leisure_time",31,-0.000733498107922768,0.00224569178795905,0.7439518600008,31,-0.00155475920168278,0.00262519423334541,0.553686273860908,31,-0.00248836831754115,0.00242770690169561,0.313563574158179,31,-0.00410012533454052,0.00788005618046884,0.606661765082567,31,-0.00623168887967604,0.00343037182946341,0.0796248404589632,NA,NA,NA,NA,"AFAP1",0.128455166083725
"AFM_P43652_OID30741_v1_Inflammation_II","mvpa_leisure_time",11,0.0250467420885277,0.0156490651456768,0.109481852456767,11,0.0341882814732381,0.0180091992334507,0.0576462043299146,11,0.0295829941873986,0.0183142289998822,0.13731878045729,11,-0.00132380123967576,0.0316485124943671,0.967459008175228,11,0.000920028867862338,0.0417833059436357,0.982913210938159,NA,NA,NA,NA,"AFM",0.960657862842608
"AFP_P02771_OID20978_v1_Neurology","mvpa_leisure_time",15,-0.0122489186985007,0.00671733965336361,0.0682310797200731,15,-0.0108175071389602,0.00706181026740521,0.125563890490996,15,-0.0115358388279377,0.0058550957364102,0.0689211893798801,15,-0.00833761359525861,0.0151972910473842,0.591905070861977,15,-0.0305972312146847,0.00972716736341402,0.00773773463982075,NA,NA,NA,NA,"AFP",1.16601775618954
"AGR2_O95994_OID20896_v1_Neurology","mvpa_leisure_time",4,0.00451103816376735,0.0283178280616919,0.873432293920693,4,0.0112481279819225,0.0295979844307486,0.703922996605187,4,0.0110213149050178,0.0310156240210981,0.745845320051237,4,-0.00233994376627184,0.058326082161721,0.970519365725021,4,0.434222622490782,0.393280335713173,0.384615491383838,NA,NA,NA,NA,"AGR2",0.0587707546951067
"AGR3_Q8TD06_OID21243_v1_Oncology","mvpa_leisure_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.242734077387587,0.119566864307459,0.0423451973711974,"AGR3",307.652655568589
"AGRN_O00468_OID20786_v1_Inflammation","mvpa_leisure_time",13,0.00416791744550355,0.00392583647473141,0.288388457311132,13,0.0093795765549893,0.00496233991108543,0.0587376383014731,13,0.00674281452468734,0.00444434873174382,0.15511892272805,13,0.0057658073430686,0.00782881155078502,0.475587335237216,13,0.00945445313089806,0.00984050786866866,0.357311947154862,NA,NA,NA,NA,"AGRN",0.540022126152335
"AGRP_O00253_OID20658_v1_Inflammation","mvpa_leisure_time",5,-0.0493931656221349,0.0334121361755554,0.139327459944486,5,-0.0748091771049799,0.0364306471051394,0.0400271861024958,5,-0.075379108533998,0.0409883901701053,0.139754668938184,5,-0.0640158751258735,0.0539064291220093,0.30071476888092,5,-0.0622573334484491,0.127256211415147,0.658217253390037,NA,NA,NA,NA,"AGRP",0.855963280366614
"AGT_P01019_OID30709_v1_Inflammation_II","mvpa_leisure_time",7,-0.00446761060867159,0.0163118145411628,0.784170677340551,7,0.00532044846055334,0.0125675341416668,0.672040912851721,7,0.00289908840746345,0.0125824914282637,0.825430792649451,7,0.00705287736013832,0.0417461711526595,0.871390295484937,7,0.00336326037025021,0.024162414475581,0.894729744223152,NA,NA,NA,NA,"AGT",0.105589401397309
"AGXT_P21549_OID20139_v1_Cardiometabolic","mvpa_leisure_time",2,0.00970443778264166,0.0185904975835101,0.601662913376164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGXT",0.220646757683147
"AHCY_P23526_OID20199_v1_Cardiometabolic","mvpa_leisure_time",13,0.00113321238272792,0.00274851202552018,0.680119315439624,13,4.27137031884456e-05,0.00275663178695212,0.987637362097168,13,0.00127970705992514,0.00239544033353966,0.602941827370183,13,0.00368050617241705,0.0125757394957173,0.774775479975811,13,0.00221027977228015,0.00328480082868702,0.514910275854367,NA,NA,NA,NA,"AHCY",0.167414890982779
"AHNAK_Q09666_OID30260_v1_Cardiometabolic_II","mvpa_leisure_time",7,-0.0118182865116096,0.00646587696282051,0.0675805809999179,7,-0.0122722657909696,0.0060993808730575,0.0442145541552582,7,-0.0124454481728276,0.00612086661055737,0.0882616902317533,7,-0.0107672226078619,0.00814795381174331,0.234499195490937,7,-0.01633010819257,0.0100660837357725,0.165668201647601,NA,NA,NA,NA,"AHNAK",1.17017807885331
"AHNAK2_Q8IVF2_OID30244_v1_Cardiometabolic_II","mvpa_leisure_time",13,-0.00446024809155032,0.00689147954756682,0.517494761834895,13,-0.00541430898022998,0.00855765220426545,0.526938543241526,13,-0.00682997122631129,0.00747845881314643,0.379076115228717,13,0.00242092049871356,0.0142743556778479,0.868150815016895,13,-0.014773948513267,0.0149741414420238,0.345028775374484,NA,NA,NA,NA,"AHNAK2",0.286094041847303
"AHSG_P02765_OID30706_v1_Inflammation_II","mvpa_leisure_time",6,-0.001427600923721,0.00819166043213114,0.861649412659293,6,-0.000185691583275267,0.0075414592587314,0.980355860515654,6,-0.000369453195309871,0.00761730539632811,0.963194082332375,6,-0.0119013145038757,0.0149113627508647,0.461000183487722,6,0.0154613211458561,0.0116779698534376,0.256102872622346,NA,NA,NA,NA,"AHSG",0.0646694036864716
"AHSP_Q9NZD4_OID21078_v1_Neurology","mvpa_leisure_time",2,-0.0440581183352025,0.0606917510463812,0.467880113521395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AHSP",0.329865413391838
"AIF1L_Q9BQI0_OID30204_v1_Cardiometabolic_II","mvpa_leisure_time",7,0.00680186754468557,0.0151734313013641,0.653954853664516,7,0.0100745943042909,0.0133436067768002,0.450241284569248,7,0.00683200585636407,0.0128459838024829,0.613943470186409,7,-0.0110542438262419,0.0226091916223473,0.642250195322503,7,0.0114102898011751,0.0346152522978337,0.755039367820549,NA,NA,NA,NA,"AIF1L",0.18445223253376
"AK1_P00568_OID20122_v1_Cardiometabolic","mvpa_leisure_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.239798447886839,0.11759689225351,0.0414344271951269,"AK1",307.652655568589
"AK2_P54819_OID31142_v1_Neurology_II","mvpa_leisure_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.157316212309657,0.108671067608697,0.147718716066975,"AK2",307.652655568589
