"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","-LOG10P"
"ACHE_P22303_OID30585_v1_Inflammation_II","acc_ave",15,-0.0465249681218191,0.0859554435005165,0.5883225758353,15,-0.0926552645644741,0.103903591747556,0.372530885893401,15,-0.117177053384497,0.0955638304725419,0.240361572226035,15,0.0167490501912932,0.146699970005606,0.910722541307445,15,-0.231681472703864,0.207185488055641,0.283706523626261,NA,NA,NA,NA,"ACHE",0.23038448601239
"ACOT13_Q9NPJ3_OID31522_v1_Oncology_II","acc_ave",3,-0.166925119043397,0.452300360340079,0.712084406885068,3,-0.0313997342628601,0.52544893811329,0.952348442662634,3,-0.599352447426224,0.615245114648894,0.432721400516006,3,0.301731609908862,0.669426415694333,0.696334782168956,3,0.961058031434596,1.22578809271813,0.576693235201643,NA,NA,NA,NA,"ACOT13",0.147468524239914
"ACOX1_Q15067_OID20124_v1_Cardiometabolic","acc_ave",3,1.03781222022615,0.386511927698479,0.00725142586050375,3,1.0112854519736,0.436322940766309,0.020463166660449,3,1.05329531062983,0.505864285685344,0.172766612848826,3,1.15611180290049,0.581944971714813,0.185334488092261,3,-3.20543386168113,7.10047298992624,0.730041158233775,NA,NA,NA,NA,"ACOX1",2.13957658895131
"ACP1_P24666_OID30524_v1_Inflammation_II","acc_ave",16,-0.0210466249835888,0.0448940108588718,0.639207620912807,16,-0.00371589890280414,0.0580388664181644,0.948950862701524,16,-0.00470775307446969,0.0507113224535878,0.927263730947782,16,0.0438357948119363,0.0870126677493392,0.621729549049468,16,0.0276537150017272,0.0898612605021698,0.762812392654893,NA,NA,NA,NA,"ACP1",0.194358055814451
"ACP5_P13686_OID20314_v1_Cardiometabolic","acc_ave",19,-0.000543684079681758,0.107322799851982,0.995958032418951,19,-0.00770432831899909,0.0993437261260862,0.938184236234319,19,-0.0475503957513435,0.0863686579647598,0.588709370852624,19,-0.120465480165618,0.192836959352866,0.540005864014862,19,-0.134095103913685,0.192810965598036,0.496155921333216,NA,NA,NA,NA,"ACP5",0.00175896144866252
"ACP6_Q9NPH0_OID21432_v1_Oncology","acc_ave",15,-0.0139786396756127,0.0614947057933539,0.820179181446295,15,-0.0517251653990613,0.0848104887517637,0.541933924127136,15,0.0512177550224804,0.112206482056582,0.655060570176153,15,-0.0335779233623446,0.142018424879357,0.81652045808324,15,-0.284140037506006,0.113682838521333,0.0266183750964373,NA,NA,NA,NA,"ACP6",0.0860912585766281
"ACRBP_Q8NEB7_OID31385_v1_Oncology_II","acc_ave",6,0.210298679392646,0.181685862208092,0.247074221119633,6,0.137693108662275,0.205224595116305,0.502259625989958,6,0.11034198803244,0.235479627737793,0.659085126050696,6,0.190548523364283,0.333072890512972,0.592019132686118,6,0.0605275895308876,0.406320979555234,0.888789789667509,NA,NA,NA,NA,"ACRBP",0.607172565037133
"ACRV1_P26436_OID30513_v1_Inflammation_II","acc_ave",3,-0.134464663594045,0.427460109740258,0.753090759298239,3,-0.0556461152352705,0.478571439098794,0.907434232083224,3,0.00659511864465956,0.555840038863026,0.991610375886924,3,-0.0201299689838268,0.57450025216513,0.975231219459923,3,27.1307017620118,31.4336945872563,0.546691452201877,NA,NA,NA,NA,"ACRV1",0.123152681319657
"ACTA2_P62736_OID20079_v1_Cardiometabolic","acc_ave",3,-1.16288801321548,0.541296727801322,0.0316869606211291,3,-1.11565825456355,0.596858819117083,0.0615927224956611,3,-1.10059127838709,0.612709162203405,0.214289424270353,3,-0.955764633806734,0.831950475886762,0.369481618401272,3,-4.69170014607012,108.457044155303,0.972477877299297,NA,NA,NA,NA,"ACTA2",1.49911941586731
"ACVRL1_P37023_OID20999_v1_Neurology","acc_ave",16,0.020742305172107,0.0843053351017055,0.805652916465117,16,-0.0189281378964358,0.0858509964526681,0.825499975538201,16,0.00177268802804864,0.0697778555878858,0.980067029705193,16,-0.124328086848689,0.161167273760151,0.452438373679896,16,0.128742943201261,0.111153031496954,0.266139543055104,NA,NA,NA,NA,"ACVRL1",0.0938520164191083
"ACY1_Q03154_OID20137_v1_Cardiometabolic","acc_ave",9,-0.0182886478845339,0.0381975440568201,0.632087179005203,9,-0.0135048306797045,0.0328920460722074,0.681380210274236,9,-0.0119991974417404,0.0317926013042611,0.715676585953947,9,-0.291524803539378,0.149158779192067,0.0863947650850153,9,0.0248436142463853,0.0502548647313185,0.636192063799439,NA,NA,NA,NA,"ACY1",0.19922301863247
"ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II","acc_ave",14,-0.0811445645841384,0.0711041866112864,0.253783972878987,14,-0.0410042614641233,0.091349592725653,0.653524097741637,14,-0.0324114436151703,0.0921757713303939,0.730752282800152,14,-0.00218091734736969,0.145269966629482,0.988249882075248,14,-0.278964526112821,0.170322604533796,0.127387216930967,NA,NA,NA,NA,"ACY3",0.595535808206636
"ACYP1_P07311_OID30642_v1_Inflammation_II","acc_ave",11,0.00737980126235693,0.0619868623117324,0.905232352309613,11,0.0426485654936752,0.0745101911563902,0.567060723639794,11,0.036044217698977,0.0681654699674197,0.608496808004192,11,0.0623835748181665,0.139394738041857,0.664029426620953,11,0.0158299793971647,0.0801386043680495,0.847800102873766,NA,NA,NA,NA,"ACYP1",0.0432399330884282
"ADA_P00813_OID20645_v1_Inflammation","acc_ave",22,-0.0139993600049978,0.0235433193132029,0.552096614271258,22,-0.0256602174038582,0.0303433445018263,0.397741253845397,22,-0.0259738655470239,0.026446276371316,0.337212993716059,22,-0.0259738655470239,0.044226723314063,0.563271495586995,22,-0.0245290640060277,0.0335021171482034,0.472561577609197,NA,NA,NA,NA,"ADA",0.25798491615966
"ADA2_Q9NZK5_OID20394_v1_Cardiometabolic","acc_ave",11,-0.0473386384545722,0.103030146044865,0.645901030137975,11,-0.157724925318078,0.126833159564435,0.213660728511774,11,-0.160406926615282,0.136220102687374,0.266238361172593,11,-0.134823657494092,0.182870545330478,0.477904369402771,11,-0.282660814092775,0.331259059829964,0.415628773592074,NA,NA,NA,NA,"ADA2",0.189834022806469
"ADAM12_O43184_OID30491_v1_Inflammation_II","acc_ave",9,-0.0476700353767597,0.210955365897683,0.821223089328976,9,0.0565267854374937,0.186974433453384,0.76240538280887,9,0.0908513262311028,0.20061470097356,0.662675593490818,9,0.0490334747215444,0.264255174025906,0.857413172900246,9,0.985897444498962,0.824853230521946,0.270910938882127,NA,NA,NA,NA,"ADAM12",0.0855388486010106
"ADAM15_Q13444_OID20109_v1_Cardiometabolic","acc_ave",11,0.0178219434842712,0.047357412592388,0.706672702827012,11,0.0506439734358737,0.0622499915470544,0.415898254607339,11,0.0740648905564587,0.0648635323456294,0.280117733711538,11,0.0914307607764077,0.0963190890807158,0.364870436169012,11,-0.0404128112180145,0.0880199737751599,0.657026727059551,NA,NA,NA,NA,"ADAM15",0.150781684177797
"ADAM22_Q9P0K1_OID21001_v1_Neurology","acc_ave",24,0.0437560150573869,0.0424648592994703,0.302819797677276,24,0.0515500975358991,0.0579506801337578,0.373706915048362,24,0.0609254441396483,0.056595396268811,0.29286242147063,24,0.0753241547450358,0.109680402804989,0.499099986010104,24,0.0446776912604944,0.0750044397624069,0.557476456863729,NA,NA,NA,NA,"ADAM22",0.518815735047362
"ADAM23_O75077_OID20651_v1_Inflammation","acc_ave",7,0.00261833752049019,0.0906452146722579,0.976955864614072,7,0.0441172860413986,0.0815544095936594,0.588538427526671,7,0.0468261638505094,0.0794566187901291,0.577140405070503,7,-0.579311666467871,0.295590619185149,0.0977162068766089,7,0.254728213933866,0.124188681025318,0.0955042896439313,NA,NA,NA,NA,"ADAM23",0.010125055715745
"ADAM8_P78325_OID21039_v1_Neurology","acc_ave",12,0.1646632914116,0.0700763994397227,0.0187851079865193,12,0.185881093903151,0.0896054068913342,0.0380384101325812,12,0.180763100584525,0.0861838742024881,0.0598679220548716,12,0.149317579437012,0.111970973660878,0.209311182751231,12,0.280596111873967,0.141788226622875,0.0760014210877079,NA,NA,NA,NA,"ADAM8",1.72618630404405
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","acc_ave",2,-1.05084477153745,1.02796872144456,0.306660867109242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADAMTS1",0.513341640655424
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","acc_ave",13,-0.316339095692796,0.240575704722626,0.188534988000837,13,-0.468622552607133,0.30512335995041,0.12457610592307,13,-0.470230009528081,0.291693345488801,0.132919879974885,13,-0.51694643483093,0.424113707902426,0.246306553125257,13,-0.769657516556895,0.626482261607252,0.24488102635182,NA,NA,NA,NA,"ADAMTS15",0.72460804235119
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","acc_ave",13,-0.00692429813995139,0.0841437344000364,0.934415064524758,13,0.0112197024240353,0.102131594789066,0.912524091101234,13,0.0158176776108121,0.0966515366622824,0.872725368925028,13,0.00275618423603286,0.179173147415559,0.987979586343634,13,0.0568567390547601,0.16659752534684,0.739321319697142,NA,NA,NA,NA,"ADAMTS16",0.0294601685330066
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.336446188056446,0.310825098910734,0.279061823649121,"ADAMTS4",307.652655568589
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","acc_ave",24,-0.00240000920567125,0.0559916810899218,0.965810205490476,24,0.0385668493333561,0.0750965595153955,0.607557228355801,24,0.0133764891439228,0.067901672457965,0.84555962922301,24,-0.0274466156175937,0.14021706298564,0.846529797331702,24,0.0957955293505803,0.103048001323179,0.362656458369157,NA,NA,NA,NA,"ADAMTS8",0.0151082098232456
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","acc_ave",5,0.344819628454037,0.293191260708742,0.239558479280332,5,0.477344401159128,0.332957041883206,0.151671705958849,5,0.512913226695197,0.332472038690163,0.19776499014577,5,0.532918158170467,0.462207427197824,0.313127419068648,5,1.07523977669993,0.764696357691164,0.254372453785186,NA,NA,NA,NA,"ADAMTSL2",0.620588452484876
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","acc_ave",10,0.0180939690923533,0.128719769400841,0.888210686003406,10,0.109595456275408,0.131467826381609,0.404489805725591,10,0.0842106872289765,0.128309904397102,0.528047943268015,10,0.01308994148369,0.194931398089485,0.947929204290118,10,-0.0270195860637102,0.251903237462796,0.917222489725596,NA,NA,NA,NA,"ADAMTSL4",0.0514840061630232
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","acc_ave",14,0.00607383166174291,0.0635826810415327,0.923896634036874,14,0.0172159765034218,0.0873864104385525,0.843819893322405,14,0.0434160619955604,0.0883372566845296,0.631280076363498,14,-0.0293311347060978,0.129103736555396,0.823809434477962,14,0.046886583363839,0.132370978819312,0.729330619274307,NA,NA,NA,NA,"ADAMTSL5",0.0343766151203002
"ADD1_P35611_OID30655_v1_Inflammation_II","acc_ave",9,0.0646071017087303,0.241643662286429,0.789188004772257,9,0.123926008407807,0.209740267661438,0.554617826973455,9,0.0726089501020084,0.166343175146917,0.674014327194687,9,0.327739142459931,0.432639513138423,0.470452223122499,9,-0.257767505080834,0.517192407978297,0.63347978467966,NA,NA,NA,NA,"ADD1",0.102819524409213
"ADGRB3_O60242_OID20974_v1_Neurology","acc_ave",36,-0.0348551104688525,0.0253455731223258,0.169070936404784,36,-0.00524877898397598,0.0264854001579481,0.842907118470708,36,-0.026005953421719,0.0221878355442953,0.249080987929371,36,-0.0441796211077641,0.052435941745262,0.40520409056165,36,-0.0647055346107252,0.0475250507141212,0.182309347511731,NA,NA,NA,NA,"ADGRB3",0.771931041981503
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","acc_ave",14,0.0315964164515375,0.0547871018623155,0.564133563928741,14,-0.00280739181661149,0.0622649645561958,0.964037305911132,14,0.00460791498694801,0.0607832805411077,0.940725348365843,14,0.159713282693898,0.188788169511856,0.412858823286311,14,-0.0175945866794621,0.0715377033257775,0.809878540823837,NA,NA,NA,NA,"ADGRD1",0.248618060538024
"ADGRE1_Q14246_OID31483_v1_Oncology_II","acc_ave",14,-0.0389709692785784,0.0471714197310885,0.408715389726096,14,-0.065477238821055,0.0488972510198175,0.180545243575044,14,-0.05378216173585,0.0440085383570419,0.24337230446206,14,0.0586380280417669,0.0932054199281469,0.540164443808463,14,-0.0776426441739806,0.0632461893397561,0.24312493590119,NA,NA,NA,NA,"ADGRE1",0.388579009101994
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","acc_ave",12,-0.0691329925314715,0.111782286389595,0.536271451699393,12,-0.0903757396925328,0.120833744196712,0.454499598543287,12,-0.0680328029068438,0.120527922450503,0.583769656206979,12,-0.13602976201805,0.178662755403165,0.462442821535172,12,-0.191488639402106,0.252769664555506,0.46618966905314,NA,NA,NA,NA,"ADGRE2",0.270615321999132
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","acc_ave",11,-0.00432411333153757,0.106052774909677,0.967476687375813,11,0.0468769570203054,0.104816018351486,0.654708388809089,11,0.0439714637408692,0.100037143391048,0.669608854502095,11,-0.232919901261819,0.260071757962749,0.391515535351828,11,0.179465427513112,0.173640361174246,0.328320459731509,NA,NA,NA,NA,"ADGRE5",0.0143594910801354
"ADGRG1_Q9Y653_OID21294_v1_Oncology","acc_ave",8,0.0968541150193819,0.17904615884081,0.588545528850679,8,0.110012452421325,0.225032235245344,0.624930767274717,8,-0.0192015455762375,0.225379641178976,0.934490744136497,8,-0.143803266757216,0.35989080384704,0.701380851308324,8,-0.0516207911421802,0.30356259290791,0.870559819823518,NA,NA,NA,NA,"ADGRG1",0.230219935260992
"ADH1B_P00325_OID30612_v1_Inflammation_II","acc_ave",3,-0.604643552774077,0.364645500796576,0.0972835329687739,3,-0.567922582813696,0.389208391163587,0.144517351747934,3,-0.577602536659285,0.395629956939961,0.281730441080271,3,-0.541737790664556,0.396046841565165,0.30477041496762,3,0.288658523889211,0.836388980609908,0.788435326167643,NA,NA,NA,NA,"ADH1B",1.0119606658573
"ADH4_P08319_OID20117_v1_Cardiometabolic","acc_ave",3,-0.129969911312143,0.227599088562978,0.567967382939217,3,-0.182147553642269,0.236017752383617,0.440260369088941,3,-0.181491485961621,0.248882910926768,0.541700684046612,3,-0.195620294994562,0.249498896741663,0.515123504745017,3,-0.328190956350846,2.20040953603126,0.905743036338858,NA,NA,NA,NA,"ADH4",0.245676604106322
"ADIPOQ_Q15848_OID30748_v1_Inflammation_II","acc_ave",6,-0.117190486486764,0.144678228087311,0.417935719633379,6,-0.112024477880026,0.160913791133651,0.486317999320326,6,-0.139867495404774,0.165196648685989,0.435816270656297,6,-0.05799108713579,0.234103638731341,0.814205709568345,6,-0.166002738557077,0.179552208783032,0.407532630485235,NA,NA,NA,NA,"ADIPOQ",0.378890509505485
"ADM_P35318_OID21467_v1_Oncology","acc_ave",20,0.142251561065509,0.122285916403107,0.24471989686167,20,-0.104091180347481,0.147715898774581,0.481014706576545,20,0.00320296617513183,0.187332646838228,0.986536905318776,20,-0.0300405885578696,0.24006722257226,0.901731934195759,20,-0.0854555487283788,0.331805478148203,0.799677732764102,NA,NA,NA,NA,"ADM",0.611330719058753
"AFAP1_Q8N556_OID30569_v1_Inflammation_II","acc_ave",29,0.0358902864707044,0.0223136359934698,0.107737456323445,29,0.0342570749338337,0.0296381487391113,0.247744992010551,29,0.0408359235099538,0.0260731720940025,0.128533927371442,29,-0.00198317997506292,0.0582257526847761,0.97307080873277,29,0.0710960590678533,0.0369966366959132,0.0652583045597977,NA,NA,NA,NA,"AFAP1",0.967633282342435
"AFM_P43652_OID30741_v1_Inflammation_II","acc_ave",11,-0.00828384772594383,0.159380733853764,0.958548443193206,11,0.158813606779008,0.159537924974142,0.319512638230839,11,0.0927331129996993,0.157513424967418,0.569100195465126,11,-0.152418405767603,0.36667004224623,0.68642152903811,11,0.0690262952238319,0.432175162159573,0.87663001106154,NA,NA,NA,NA,"AFM",0.0183859338241443
"AFP_P02771_OID20978_v1_Neurology","acc_ave",13,-0.0937114124816114,0.0766847780247544,0.221694737934901,13,-0.116593830886408,0.0917086575734425,0.203604049170951,13,-0.127781646319103,0.083172070858195,0.150389611486971,13,-0.103702419326568,0.149916799035122,0.502269537572634,13,-0.173368178038013,0.162378079427217,0.308535548749319,NA,NA,NA,NA,"AFP",0.65424461501793
"AGR2_O95994_OID20896_v1_Neurology","acc_ave",4,-0.833301082147377,0.314002879887835,0.00795908056846312,4,-0.842234136604542,0.332475255503451,0.0113018859591109,4,-0.855686588259369,0.323426036061758,0.0772780275184994,4,-0.855686588259369,0.547197300744252,0.215824023798289,4,-2.30664613471885,3.54757210795665,0.582271547884449,NA,NA,NA,NA,"AGR2",2.09913709898417
"AGR3_Q8TD06_OID21243_v1_Oncology","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.51636968895362,1.01016963485966,0.133328661997867,"AGR3",307.652655568589
"AGRN_O00468_OID20786_v1_Inflammation","acc_ave",12,0.00638019915752567,0.0395532403966769,0.871851916721045,12,-0.0122341388436643,0.0491121735261407,0.803278760912827,12,0.00028181384681325,0.0451993160789392,0.995136929211071,12,0.0118651339173441,0.0600868865095312,0.84706421480143,12,-0.0857589883880448,0.103936966152444,0.428555170604179,NA,NA,NA,NA,"AGRN",0.0595572733383619
"AGRP_O00253_OID20658_v1_Inflammation","acc_ave",4,0.0701972337404812,0.299202356773244,0.81450789614344,4,0.0831053874226052,0.325014721226092,0.798184578398542,4,-0.176590335981404,0.338221646809853,0.637691435324396,4,0.3197162625338,0.496705293267216,0.565609763087651,4,0.945196391740457,1.05668139551947,0.465448504266629,NA,NA,NA,NA,"AGRP",0.0891047011223201
"AGT_P01019_OID30709_v1_Inflammation_II","acc_ave",7,0.144605285496547,0.134601594140179,0.282678948358966,7,0.117275411225606,0.112942998393406,0.299102816701474,7,0.118421994470711,0.114253970613722,0.339932939867226,7,0.260586822062157,0.267144523804577,0.367007568640954,7,0.0339140925678539,0.190964571784792,0.866012649237586,NA,NA,NA,NA,"AGT",0.548706533045541
"AGXT_P21549_OID20139_v1_Cardiometabolic","acc_ave",2,0.0300326207062718,0.126290542724761,0.812031737391133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGXT",0.0904269964922221
"AHCY_P23526_OID20199_v1_Cardiometabolic","acc_ave",12,0.019305844825523,0.0246164149584223,0.432883389167221,12,0.0041871764419344,0.0292743054504087,0.886264531388211,12,0.0176734800496029,0.025381527586322,0.500681701812369,12,0.130672435022122,0.092223726782125,0.184204018573265,12,0.00897236918585013,0.0288413369955692,0.762117219367793,NA,NA,NA,NA,"AHCY",0.363629078847096
"AHNAK_Q09666_OID30260_v1_Cardiometabolic_II","acc_ave",7,0.0642459261724669,0.0736828753379356,0.383249404590216,7,0.082839584534582,0.0692127065221119,0.231351751604218,7,0.0853703064921421,0.068814445767559,0.261066475145476,7,0.135108183644513,0.14030050633633,0.372740678454752,7,0.0100314244664965,0.10805506299795,0.929638734406823,NA,NA,NA,NA,"AHNAK",0.416518511185615
"AHNAK2_Q8IVF2_OID30244_v1_Cardiometabolic_II","acc_ave",13,0.0257676383783271,0.0692994055124642,0.710018991462654,13,0.018851441257859,0.0840622668893118,0.822558356152542,13,0.0240709241703778,0.0826724357113464,0.775900161871329,13,-0.0193665275024604,0.153189034400539,0.901491115099338,13,0.0463240179425189,0.147962662116372,0.760076574575533,NA,NA,NA,NA,"AHNAK2",0.148730034693423
"AHSG_P02765_OID30706_v1_Inflammation_II","acc_ave",6,0.109024446406436,0.0800415133211354,0.173166718174282,6,0.127507923715713,0.0848782068702981,0.133033659001687,6,0.135305955656281,0.084377449836411,0.169710802590936,6,0.233319555720952,0.137665713201973,0.150879658284402,6,0.295740207642649,0.132307486316242,0.0890902470421771,NA,NA,NA,NA,"AHSG",0.761535573647622
"AHSP_Q9NZD4_OID21078_v1_Neurology","acc_ave",2,-0.27057361494462,0.609001282738442,0.656832413802577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AHSP",0.182545423506997
"AIF1L_Q9BQI0_OID30204_v1_Cardiometabolic_II","acc_ave",7,-0.0908470376224877,0.098277464861236,0.355281541736471,7,-0.132010713318711,0.108071283862309,0.221891023208384,7,-0.128963346070151,0.109109455624214,0.281936604077316,7,0.00895380277072877,0.172667836705415,0.960327029046496,7,-0.337523367421329,0.210391438364587,0.169561269587971,NA,NA,NA,NA,"AIF1L",0.449427355218897
"AK1_P00568_OID20122_v1_Cardiometabolic","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.28003804397317,0.984431026921921,0.193504300397803,"AK1",307.652655568589
"AK2_P54819_OID31142_v1_Neurology_II","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.195796833507009,0.939719646749792,0.834950505125789,"AK2",307.652655568589
"AKAP12_Q02952_OID30571_v1_Inflammation_II","acc_ave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.350111878416679,0.734499565515821,0.633599096542363,"AKAP12",307.652655568589
"AKR1B1_P15121_OID21244_v1_Oncology","acc_ave",3,-0.168754532401731,0.183384052143754,0.357455354906226,3,-0.178284471400624,0.192695920691966,0.354855930861754,3,-0.188719311235994,0.241468189549442,0.516309007341449,3,-0.0563810273413221,0.259330864090525,0.848053206222298,3,-0.469116841054348,0.366144289103594,0.421910347929638,NA,NA,NA,NA,"AKR1B1",0.446778192544413
"AKR1C4_P17516_OID20062_v1_Cardiometabolic","acc_ave",5,-0.411434009017788,0.479586928508874,0.39095184906505,5,-0.0191476234673529,0.509845162732103,0.970041880017325,5,-0.0217460428901033,0.502308432478518,0.96754351311016,5,-0.589079927459073,0.756387619766946,0.47959484157603,5,4.55979091404959,2.28563572521803,0.140006108619442,NA,NA,NA,NA,"AKR1C4",0.407876728468765
