"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","b","-LOG10P"
"ACRV1_P26436_OID30513_v1_Inflammation_II","acc_425",3,-0.0391137895507399,0.0484329274633772,0.419328527939355,3,-0.0299047413048348,0.0526206304313014,0.569825640515993,3,-0.0226217756523142,0.0660069298091145,0.764478810751187,3,-0.0277935289435519,0.0693854298835761,0.727477171795635,3,2.40181012282472,3.56107772967275,0.622242758602284,NA,NA,NA,NA,"ACRV1",-0.0391137895507399,0.377445590481746
"ACTA2_P62736_OID20079_v1_Cardiometabolic","acc_425",3,-0.104077320603025,0.061320816690704,0.0896476662052741,3,-0.127672116217933,0.066496825139259,0.0548612959598985,3,-0.128029338408094,0.0698411542242366,0.208232154265402,3,-0.126816583780059,0.107233912592568,0.358502379401822,3,-5.62676724887335,15.1005970352557,0.772929528356834,NA,NA,NA,NA,"ACTA2",-0.104077320603025,1.0474610119285
"ACVRL1_P37023_OID20999_v1_Neurology","acc_425",11,0.0133018362116322,0.0178308735170415,0.455667260284507,11,0.0111275175336899,0.012759306182855,0.383148413239741,11,0.0113670547354453,0.0119836987621387,0.365212153831024,11,0.0143247138970102,0.0219905784365958,0.529471462005033,11,0.0392055632300458,0.0234747517141001,0.129235047262886,NA,NA,NA,NA,"ACVRL1",0.0133018362116322,0.341352174376892
"ACY1_Q03154_OID20137_v1_Cardiometabolic","acc_425",3,-0.00511817642932972,0.00430526710560003,0.234511531033293,3,-0.00446687586560895,0.00391740805129303,0.254176704188663,3,-0.00440083592159289,0.00399785950407781,0.385762461279946,3,-0.00601795770432705,0.00912868123341111,0.577498793491321,3,-0.00273663122173213,0.00947487445008126,0.820996421648706,NA,NA,NA,NA,"ACY1",-0.00511817642932972,0.629835797976581
"ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II","acc_425",12,-0.000805015782942318,0.00823144190728665,0.922092963020578,12,-0.00062872894139639,0.0107552621994118,0.953383977567299,12,-0.00183606597148836,0.0101385105864297,0.859584165979033,12,-0.005773487242553,0.0158173729649128,0.722025373255209,12,-0.0195246829917601,0.0199470343652051,0.350751738704721,NA,NA,NA,NA,"ACY3",-0.000805015782942318,0.0352252922960207
"ACYP1_P07311_OID30642_v1_Inflammation_II","acc_425",10,-0.000907578895343928,0.00703904585943431,0.897409136053427,10,-0.00018586403247401,0.00793913302793331,0.981322331297258,10,-5.31505291174739e-05,0.00752355493885343,0.994517466735176,10,-5.31505291174739e-05,0.013261917812805,0.996889710874737,10,-0.00325656776638032,0.00908555429695642,0.729293274538615,NA,NA,NA,NA,"ACYP1",-0.000907578895343928,0.0470095134552814
"ADA_P00813_OID20645_v1_Inflammation","acc_425",18,-0.00775633999320803,0.00304529817857372,0.0108656957294997,18,-0.00701897418441151,0.00396938032981719,0.0770141758386676,18,-0.00797879109346791,0.00364630828987094,0.0429097424075902,18,-0.0143249687928408,0.00589035636291658,0.026363694839964,18,-0.00784984666268111,0.00441863052614886,0.0946605017015185,NA,NA,NA,NA,"ADA",-0.00775633999320803,1.96394246061736
"ADA2_Q9NZK5_OID20394_v1_Cardiometabolic","acc_425",10,-0.00784815933381366,0.0117467788731287,0.504062352003203,10,-0.00576043793242118,0.0158869548217609,0.716911793601485,10,-0.0106180528350109,0.0166460411879169,0.539444653352638,10,-0.00321598925406608,0.0221127426018723,0.887571734769079,10,0.0117048131394532,0.0516294110850554,0.82633623968766,NA,NA,NA,NA,"ADA2",-0.00784815933381366,0.29751573844331
"ADAM12_O43184_OID30491_v1_Inflammation_II","acc_425",9,-0.0146523404341128,0.0215353057759523,0.496259498945446,9,-0.0124542620113421,0.0227006962807424,0.583260028205826,9,-0.00399834756130768,0.0224728991595769,0.863209487195107,9,0.00905274934459604,0.030480516704739,0.774030997773785,9,0.0849922728814027,0.0852756158442419,0.352118842796102,NA,NA,NA,NA,"ADAM12",-0.0146523404341128,0.304291167281505
"ADAM15_Q13444_OID20109_v1_Cardiometabolic","acc_425",11,0.000791003647318812,0.00536740088690977,0.882838545558654,11,0.00361331167592656,0.00658786774854015,0.583362569594609,11,0.00250128573152422,0.00698790615723899,0.727824630066139,11,0.00293758193427079,0.00775618758472987,0.712797613953903,11,0.00824546777931261,0.00997580996417773,0.429861595300326,NA,NA,NA,NA,"ADAM15",0.000791003647318812,0.0541187133921505
"ADAM22_Q9P0K1_OID21001_v1_Neurology","acc_425",23,3.15723364207546e-05,0.00477424515181299,0.994723585537104,23,-0.0014933912496013,0.00606445665079237,0.805486313000649,23,0.00178266057665802,0.00544971085777484,0.746675953630082,23,-0.00108636224870595,0.00975932091159096,0.912375619677524,23,0.00309370951514159,0.0083071906961706,0.713317022430801,NA,NA,NA,NA,"ADAM22",3.15723364207546e-05,0.00229758453421473
"ADAM23_O75077_OID20651_v1_Inflammation","acc_425",5,0.00212686642970562,0.00871347996653279,0.807161730064676,5,0.00397281087719681,0.00900105931543982,0.65894408533744,5,0.0039984919149455,0.00905813319732767,0.681717250095081,5,-0.0112279717917109,0.0208857008833924,0.619373153888017,5,0.018228828380159,0.016314029088522,0.345257564090322,NA,NA,NA,NA,"ADAM23",0.00212686642970562,0.0930394374744903
"ADAM8_P78325_OID21039_v1_Neurology","acc_425",11,0.0143323850767666,0.00796315816402503,0.0718864119589621,11,0.0140392129247079,0.00960967180481906,0.144030223066187,11,0.0119745714153486,0.0102734081714374,0.270829247717928,11,0.0103453053731211,0.0118547284960988,0.403308836755798,11,0.0195172672081085,0.0163152347490579,0.262157986237836,NA,NA,NA,NA,"ADAM8",0.0143323850767666,1.14335319263428
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","acc_425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0835988710946129,0.0995774453418426,0.401168478310408,"ADAMTS1",-0.0835988710946129,0.396673198866145
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","acc_425",11,-0.007237531581434,0.0291996692846526,0.804240038693837,11,-0.0260047327390443,0.0338164966916308,0.441896000247791,11,-0.027967927694795,0.0330971914556558,0.417856260723029,11,-0.027967927694795,0.0456822262142681,0.554052062875956,11,-0.0694471407473299,0.0777618999219607,0.39506977174518,NA,NA,NA,NA,"ADAMTS15",-0.007237531581434,0.0946143095582161
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","acc_425",10,0.00331082348410443,0.00958865921180957,0.729879864540293,10,0.00225476228666692,0.0115295908945204,0.844952161462084,10,0.00359542406180173,0.0107973450195285,0.746766521071963,10,0.00397634134236162,0.0176453910934201,0.826742824622604,10,0.00230829524808446,0.0198936688284628,0.910487254729886,NA,NA,NA,NA,"ADAMTS16",0.00331082348410443,0.136748617223148
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","acc_425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.022352861599858,0.0351728125632332,0.525092371408098,"ADAMTS4",-0.022352861599858,0.279764291138641
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","acc_425",22,-0.000878728736597819,0.00635288753045879,0.889987851446622,22,0.00117650095814389,0.00871156264536434,0.892571940710298,22,0.00127684375365841,0.00797034727730065,0.874255071445229,22,-0.013338525174193,0.0140422347107626,0.352974836429212,22,0.00330341986791711,0.0117785257662317,0.782004228873154,NA,NA,NA,NA,"ADAMTS8",-0.000878728736597819,0.0506159215412723
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","acc_425",3,0.0659971649789324,0.0353674822877018,0.0620356573162375,3,0.067762072451214,0.038039270118119,0.0748517775746635,3,0.0472970918696176,0.0429283695260856,0.385425696324749,3,0.099581953126012,0.0539727038761223,0.20632731954949,3,-0.000713734125070773,0.101516117097688,0.995524161260193,NA,NA,NA,NA,"ADAMTSL2",0.0659971649789324,1.20735861172249
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","acc_425",9,-0.00300181505599897,0.0119749177418739,0.80206522603911,9,-0.00992634884077254,0.0143299284468845,0.48849751471531,9,-0.00758395617941451,0.016726345319861,0.662296710209639,9,-0.00305052837996311,0.0204223890909628,0.884957244423223,9,-0.00781067966785946,0.022570094392983,0.73946335463776,NA,NA,NA,NA,"ADAMTSL4",-0.00300181505599897,0.0957903123180743
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","acc_425",11,0.0120296133882739,0.0077437195921585,0.120311590368658,11,0.0136934324402876,0.00959018684569694,0.153332511526067,11,0.0133212111450586,0.00896466671370275,0.16811778770261,11,0.0126186791824937,0.0137316231807501,0.379753718198537,11,0.0127780551610608,0.0152969838604116,0.425150121870872,NA,NA,NA,NA,"ADAMTSL5",0.0120296133882739,0.919692532338601
"ADD1_P35611_OID30655_v1_Inflammation_II","acc_425",6,-0.000758756251090652,0.0215011349695521,0.971849194497118,6,-0.0307213803883933,0.0271012240511682,0.256971156077788,6,-0.00511043672635914,0.0238000983154834,0.838465961369638,6,-0.0209720750460481,0.0477626345357784,0.678923087740026,6,-0.00920525102940416,0.0423606102510369,0.838603625093069,NA,NA,NA,NA,"ADD1",-0.000758756251090652,0.0124011209574237
"ADGRB3_O60242_OID20974_v1_Neurology","acc_425",36,-0.00264046559135393,0.00226826688427036,0.244387756190378,36,-0.00324889585561639,0.00342747214581997,0.343181106403099,36,-0.00280501335166654,0.00251122868084345,0.27160870318772,36,-0.00280501335166654,0.00545145965602321,0.610106146399715,36,-0.00369532433154728,0.00425284927969737,0.390991318222923,NA,NA,NA,NA,"ADGRB3",-0.00264046559135393,0.61192055600786
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","acc_425",10,0.00840080524145979,0.00773638055296053,0.27753069508538,10,0.0047997295562168,0.00680692898146126,0.480733020429338,10,0.00622520082347411,0.00668482916190236,0.376032391249401,10,0.0418706573171236,0.0190077382377959,0.0550864975372706,10,0.00214057372423365,0.0107362065166493,0.846940672702731,NA,NA,NA,NA,"ADGRD1",0.00840080524145979,0.556688976617045
"ADGRE1_Q14246_OID31483_v1_Oncology_II","acc_425",12,0.00388455523263451,0.00507262044379159,0.443802060365808,12,0.00411916606053688,0.00624929434136218,0.509805235840006,12,0.00360373623794187,0.00497723602260898,0.484153502887416,12,-0.0146730799982509,0.00984911622580428,0.164384243578014,12,0.00176307209312591,0.0071200194721898,0.809437187128123,NA,NA,NA,NA,"ADGRE1",0.00388455523263451,0.352810685872771
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","acc_425",10,0.00170749779757183,0.0131764305641291,0.89689296743187,10,0.00460022452728093,0.0145867863178056,0.752481276736412,10,0.00662927327942622,0.0148837360781602,0.666548540851798,10,0.0240458772178072,0.0278561570058503,0.41043187913157,10,-0.0218840659788978,0.0308325973389718,0.498009262633716,NA,NA,NA,NA,"ADGRE2",0.00170749779757183,0.0472593812894907
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","acc_425",8,-0.0363340114557265,0.0211657775880277,0.0860450467792842,8,-0.033652728495088,0.025290430766641,0.183303983611203,8,-0.0344513492837483,0.0309622617702988,0.302588239202867,8,-0.0586217384476289,0.0395212609087427,0.181562563753881,8,-0.0303288590686666,0.0447214161991639,0.522941415496244,NA,NA,NA,NA,"ADGRE5",-0.0363340114557265,1.06527412496849
"ADGRG1_Q9Y653_OID21294_v1_Oncology","acc_425",4,-0.00247648808513675,0.0214431247353261,0.908055947555757,4,-0.00042456912944428,0.0222530339802381,0.984777958694118,4,-8.31347660327983e-05,0.02704530579344,0.997740359438007,4,-0.000250113890799188,0.0312654461680433,0.99411946963564,4,0.00263046375618097,0.0470076008958843,0.960462470964026,NA,NA,NA,NA,"ADGRG1",-0.00247648808513675,0.0418873927055614
"ADH1B_P00325_OID30612_v1_Inflammation_II","acc_425",3,-0.0453621417273565,0.0688579868775182,0.510038198111592,3,-0.0375594637351068,0.0417667886899908,0.368510855957474,3,-0.0405713587607222,0.0403446737022226,0.420493155999568,3,-0.0253754104224055,0.0457252384523915,0.634706763663943,3,0.154690360615129,0.0947064245344556,0.349736793809516,NA,NA,NA,NA,"ADH1B",-0.0453621417273565,0.292397297219981
"ADH4_P08319_OID20117_v1_Cardiometabolic","acc_425",3,-0.00901703496699779,0.0257752835242015,0.726464316772167,3,-0.0022238827187887,0.027618993602485,0.935823651192479,3,-0.03035073926505,0.02773058031766,0.387962737863065,3,0.0229195623533466,0.0404695157607791,0.6282381446349,3,-0.199403366730203,0.180325680590649,0.468042926362999,NA,NA,NA,NA,"ADH4",-0.00901703496699779,0.138785712968902
"ADIPOQ_Q15848_OID30748_v1_Inflammation_II","acc_425",5,-0.00263754756619539,0.0165573998446008,0.873434720403499,5,-0.00192220333249694,0.0178155455069249,0.914079203793108,5,-0.00424854217300558,0.0178427702061128,0.823495940642184,5,0.0147789101957606,0.0272231523399843,0.616046861448087,5,-0.0135280932654484,0.0226470538922034,0.592358858152489,NA,NA,NA,NA,"ADIPOQ",-0.00263754756619539,0.0587695481830088
"ADM_P35318_OID21467_v1_Oncology","acc_425",17,0.0247607392437441,0.0111128800927057,0.0258730607441094,17,0.0126222113083935,0.0152295001949675,0.407217530757102,17,0.00937742398853569,0.0177785990192368,0.605114849925639,17,0.00591097077074602,0.0207921688732581,0.779835751300461,17,0.00410756348070319,0.0546432111294608,0.941072342599126,NA,NA,NA,NA,"ADM",0.0247607392437441,1.58715219186138
"AFAP1_Q8N556_OID30569_v1_Inflammation_II","acc_425",27,0.00203498540562762,0.00252826911038156,0.420881588754914,27,-2.18492112540839e-06,0.00344984361457284,0.999494668480442,27,0.00236176680175365,0.00304319597711214,0.444703942572367,27,-0.00181244992524288,0.00634898385718782,0.777545332537797,27,0.00313958827188474,0.0046657602871113,0.507184073727786,NA,NA,NA,NA,"AFAP1",0.00203498540562762,0.375840071821547
"AFM_P43652_OID30741_v1_Inflammation_II","acc_425",9,0.0109851978575911,0.0192062071914321,0.567348523929643,9,0.0142433421572452,0.017159140986034,0.406497428432972,9,0.0161661019897494,0.0170502572466933,0.370813195023572,9,-0.0192886668293125,0.0353671540454765,0.600360958041913,9,-0.0436572274187661,0.0501673342268455,0.41301817578776,NA,NA,NA,NA,"AFM",0.0109851978575911,0.246150070703465
"AFP_P02771_OID20978_v1_Neurology","acc_425",11,-0.000436802732504192,0.00870648488132698,0.959987065693192,11,-0.00294111652934303,0.0102649431813652,0.774479503797287,11,-0.00506914415144177,0.00979973707159876,0.61621297706478,11,0.00216735073997598,0.0172378779565304,0.902436055532247,11,-0.0107608517364275,0.0191028330331227,0.586980533464878,NA,NA,NA,NA,"AFP",-0.000436802732504192,0.0177346183520106
"AGR2_O95994_OID20896_v1_Neurology","acc_425",4,-0.0840096814621723,0.0355626762450459,0.0181619777193067,4,-0.0796641738103797,0.0396148295934286,0.0443287857309743,4,-0.0793244807855149,0.0379948544811699,0.12804919452526,4,-0.0716391976808341,0.0798502698053256,0.435742969768408,4,0.21070405976386,0.424336241293673,0.668713600970198,NA,NA,NA,NA,"AGR2",-0.0840096814621723,1.74083686144186
"AGR3_Q8TD06_OID21243_v1_Oncology","acc_425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGR3",NA,NA
"AGRN_O00468_OID20786_v1_Inflammation","acc_425",11,-0.000558974176296654,0.00458423190720248,0.902951211898646,11,0.00527207621467033,0.00621360459968094,0.396174560023916,11,0.00291183295509521,0.00579883813294635,0.62644003413393,11,0.000656737037412786,0.0089538411042422,0.942976403205357,11,-0.00226806711761987,0.0128339425963537,0.863638045367042,NA,NA,NA,NA,"AGRN",-0.000558974176296654,0.0443357147757681
"AGRP_O00253_OID20658_v1_Inflammation","acc_425",2,-0.0148898800911905,0.0816018345187351,0.855213959623744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGRP",-0.0148898800911905,0.0679252187697163
"AGT_P01019_OID30709_v1_Inflammation_II","acc_425",5,-0.00230194704220418,0.0140901594969797,0.870225016341593,5,-0.000964091652860259,0.0123486137966375,0.937770092210315,5,9.61974050511516e-05,0.0122041370575527,0.994088306319989,5,-0.0162355074802559,0.0264401262294938,0.572388376341842,5,-0.000780823159203596,0.0239589005522413,0.976048494959564,NA,NA,NA,NA,"AGT",-0.00230194704220418,0.060368436208839
"AGXT_P21549_OID20139_v1_Cardiometabolic","acc_425",2,0.00460770306784275,0.0143124065908418,0.747499902016768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGXT",0.00460770306784275,0.126388859931399
"AHCY_P23526_OID20199_v1_Cardiometabolic","acc_425",5,0.0023230491418504,0.00411442099070328,0.572338085384916,5,0.000297466302859882,0.0031752053730126,0.925360089781599,5,-0.00109869651976585,0.00300666119270977,0.733300682047648,5,0.00242437568198106,0.00474899043655564,0.636581282207084,5,0.00937803900385081,0.00420155333530784,0.111784386351014,NA,NA,NA,NA,"AHCY",0.0023230491418504,0.242347353650978
"AHNAK_Q09666_OID30260_v1_Cardiometabolic_II","acc_425",6,-0.00121822550135159,0.00857591833653633,0.887039010347243,6,0.00217261308975527,0.00799686581610529,0.785865716690041,6,0.00247471643495206,0.00786805378875082,0.765821831164632,6,0.00593495101462843,0.0138885488797898,0.686918850142366,6,0.0021376720964392,0.0148460226803401,0.892471772721906,NA,NA,NA,NA,"AHNAK",-0.00121822550135159,0.052057280274248
"AHNAK2_Q8IVF2_OID30244_v1_Cardiometabolic_II","acc_425",12,0.00392981413581965,0.00785443853588429,0.616842473291358,12,-0.00048806342280711,0.0100819388639307,0.961389745726058,12,-0.00133927607131659,0.00921275007380917,0.887046727897621,12,-0.00133927607131659,0.0175935770303824,0.940688097051746,12,0.0114588927990687,0.0168531745278596,0.511984335480007,NA,NA,NA,NA,"AHNAK2",0.00392981413581965,0.209825730156524
"AHSG_P02765_OID30706_v1_Inflammation_II","acc_425",5,0.00941531893491459,0.0089085772279717,0.290565238545782,5,0.0104975786824807,0.00941879805293489,0.265049801954025,5,0.0111334426879708,0.0089350890147479,0.280746221889509,5,0.0160696596138351,0.0152155594386727,0.350472558245873,5,0.020500374749095,0.0150020241336885,0.265186475413798,NA,NA,NA,NA,"AHSG",0.00941531893491459,0.536756343275275
"AHSP_Q9NZD4_OID21078_v1_Neurology","acc_425",2,0.0389857017946422,0.0690134560638707,0.572141779115471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AHSP",0.0389857017946422,0.242496337889257
"AIF1L_Q9BQI0_OID30204_v1_Cardiometabolic_II","acc_425",6,-0.0237733536264033,0.0111909147836122,0.033641381892508,6,-0.0205732789235355,0.0124576492458713,0.0986451815307359,6,-0.0202337519983967,0.012643152831815,0.170413472414047,6,-0.0229953506321664,0.0165023019335615,0.222251121658724,6,-0.012591967498252,0.0263089679638784,0.657196554750152,NA,NA,NA,NA,"AIF1L",-0.0237733536264033,1.47312617292274
"AK1_P00568_OID20122_v1_Cardiometabolic","acc_425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AK1",NA,NA
"AK2_P54819_OID31142_v1_Neurology_II","acc_425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AK2",NA,NA
