"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","b","-LOG10P"
"ACADSB_P45954_OID30356_v1_Cardiometabolic_II","mvpa",31,-0.0107015993654857,0.00761040767267391,0.159670825651129,31,-0.00877185580378221,0.00962968756330318,0.362338577046131,31,-0.00704916524204952,0.00830247261309517,0.402581278113403,31,-0.000505212713829473,0.0161323702339077,0.975224390216824,31,-0.000735927691829629,0.0131905897462229,0.955890229560819,NA,NA,NA,NA,"ACADSB",-0.0107015993654857,0.796774428984774
"ACAN_P16112_OID20159_v1_Cardiometabolic","mvpa",60,0.00513170462134402,0.00679375765224104,0.4500354931439,60,-0.00231701485850445,0.00879969643365783,0.792314561254494,60,-0.00107843603801527,0.0117324661936008,0.92707382237797,60,-0.00775649094496927,0.0192268110900438,0.688097212046949,60,0.0128160740382854,0.017632144341846,0.470236244316866,NA,NA,NA,NA,"ACAN",0.00513170462134402,0.346753233183156
"ACE_P12821_OID30696_v1_Inflammation_II","mvpa",31,0.000881185907907408,0.00304637246098177,0.77238437661002,31,0.00178176428508607,0.0038866747189836,0.646644282991898,31,0.000725063441316037,0.00363933305071693,0.843427211728491,31,0.00748345990906406,0.0072844643106117,0.312483181856807,31,-0.00160825596202148,0.0061289106899888,0.794864435436279,NA,NA,NA,NA,"ACE",0.000881185907907408,0.112166519486998
"ACE2_Q9BYF1_OID20105_v1_Cardiometabolic","mvpa",46,-0.0153817453506676,0.00676949430737297,0.0230735380426365,46,-0.0158031224881672,0.00994843322969262,0.112172496553682,46,-0.00745031439258587,0.0134481944640795,0.582320811188812,46,0.0131256312958971,0.0215008818950452,0.544621901224011,46,-0.0395403703685456,0.0160071827738317,0.0174531222817249,NA,NA,NA,NA,"ACE2",-0.0153817453506676,1.63688580666737
"ACHE_P22303_OID30585_v1_Inflammation_II","mvpa",38,-0.00674946380201546,0.00505042806056051,0.181413925847623,38,-0.00631304395781481,0.00582926515397185,0.278812245795392,38,-0.00701766878782315,0.00487210356936493,0.158169500110878,38,-0.00613053086919443,0.00927953174842674,0.51292879768628,38,-0.00528752353525405,0.00873213827512258,0.548629292076117,NA,NA,NA,NA,"ACHE",-0.00674946380201546,0.741329378319778
"ACOT13_Q9NPJ3_OID31522_v1_Oncology_II","mvpa",17,-0.01105362142436,0.0164866049978199,0.502564124184506,17,-0.00990570182945375,0.0168861802106312,0.557461700510303,17,-0.00464338667664782,0.0194625028065252,0.814459204338324,17,-0.0208310746246713,0.0265583576111151,0.444292292059247,17,0.159913101471875,0.0654599870575189,0.0274203026080854,NA,NA,NA,NA,"ACOT13",-0.01105362142436,0.298808516986592
"ACOX1_Q15067_OID20124_v1_Cardiometabolic","mvpa",5,0.0124436882320824,0.019622336292089,0.525976826545175,5,0.0250096168979818,0.0235048821123397,0.287320560025327,5,0.0289700899777642,0.0266311670791927,0.337829559108205,5,0.0227892900929548,0.0317077566127556,0.51205474416202,5,0.10480926623054,0.0803163652327434,0.282981151929118,NA,NA,NA,NA,"ACOX1",0.0124436882320824,0.279033389544466
"ACP1_P24666_OID30524_v1_Inflammation_II","mvpa",14,0.00200721186705685,0.00359707059914632,0.576835561990174,14,-0.000708650068328238,0.00441371523183577,0.872442825575101,14,0.000299345085266842,0.00380494713493575,0.938491130088585,14,0.00120136750425794,0.005589778102901,0.833162832473238,14,-0.00734366417876827,0.00819123731131148,0.387603397044517,NA,NA,NA,NA,"ACP1",0.00200721186705685,0.238947973149906
"ACP5_P13686_OID20314_v1_Cardiometabolic","mvpa",45,-0.003173698417424,0.00580998484751843,0.584894787505116,45,0.00681519942379713,0.00730259854177463,0.350687417058384,45,-0.00358754293174718,0.00584324240034384,0.542400381442901,45,-0.0134747840096132,0.0150321297079865,0.374918115059681,45,-0.000608157280460661,0.00886159454924485,0.94560353972444,NA,NA,NA,NA,"ACP5",-0.003173698417424,0.232922248986912
"ACP6_Q9NPH0_OID21432_v1_Oncology","mvpa",26,0.00228518894749751,0.00259489253461711,0.378507947079137,26,0.00272728288497476,0.0035610770854578,0.443760212231215,26,0.00492679482330774,0.0042720923452274,0.259714734109383,26,0.00452999688688688,0.00538888062785849,0.408529564251562,26,0.00558981679977141,0.00440208045369836,0.21632588934364,NA,NA,NA,NA,"ACP6",0.00228518894749751,0.421924997705826
"ACRBP_Q8NEB7_OID31385_v1_Oncology_II","mvpa",18,-0.00298944226817568,0.0117446910326569,0.799081785647771,18,0.00472775680956399,0.0124703967897808,0.704599947310259,18,0.0210252478449675,0.0122058066146762,0.10310887937166,18,-0.0296917902573184,0.0268186238368673,0.283656573658204,18,0.0427288631646637,0.0286933825978234,0.155893123292024,NA,NA,NA,NA,"ACRBP",-0.00298944226817568,0.0974087685736376
"ACRV1_P26436_OID30513_v1_Inflammation_II","mvpa",6,-0.0548743139183902,0.0287417039851826,0.0562333681096416,6,-0.0536984702444591,0.0307379757738811,0.0806417028806452,6,-0.042689834558768,0.0463542916668823,0.399333871486104,6,-0.0951672756726341,0.055837541894079,0.14903672624354,6,-0.085739575791067,0.0997235467424451,0.438391400454498,NA,NA,NA,NA,"ACRV1",-0.0548743139183902,1.25000590355044
"ACSL1_P33121_OID30080_v1_Cardiometabolic_II","mvpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACSL1",NA,NA
"ACTA2_P62736_OID20079_v1_Cardiometabolic","mvpa",3,-0.0159502825456692,0.0329381777303593,0.628209102742738,3,-0.0227704428338033,0.0358594916971411,0.525434496857155,3,-0.0249412012785261,0.0353344214657874,0.553416897948172,3,-0.0410507577512592,0.04958508559124,0.494796775819958,3,-0.0812420262839608,7.332926790807,0.99294713205777,NA,NA,NA,NA,"ACTA2",-0.0159502825456692,0.201895774969829
"ACTN2_P35609_OID30192_v1_Cardiometabolic_II","mvpa",7,-0.0254563200258883,0.0229495980179073,0.26733214997364,7,-0.0103366775809349,0.0239338603059536,0.665824926755159,7,-0.0102049614113755,0.0317324037285458,0.758668429875805,7,-0.0374292377972922,0.0440075045011349,0.427667233520397,7,0.0525446343969712,0.0949137663702479,0.603693259313198,NA,NA,NA,NA,"ACTN2",-0.0254563200258883,0.572948808858401
"ACTN4_O43707_OID20435_v1_Inflammation","mvpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACTN4",NA,NA
"ACVRL1_P37023_OID20999_v1_Neurology","mvpa",33,0.00220308258493903,0.00641641754617242,0.731334510946295,33,0.00140762820541571,0.00701288151351084,0.840917227194235,33,0.00274381782968883,0.00578688098891218,0.63861631468416,33,-0.00468406029838764,0.0161342599501743,0.773446382019111,33,0.00794112289757339,0.00865745362711528,0.366088660037894,NA,NA,NA,NA,"ACVRL1",0.00220308258493903,0.135883932168665
"ACY1_Q03154_OID20137_v1_Cardiometabolic","mvpa",21,-0.00077170733945457,0.00195990580966254,0.693767722121826,21,-0.001680755689781,0.00203880786705404,0.409722766887878,21,-0.00142197301528119,0.00207065737431951,0.500141324828126,21,0.00482270659119194,0.00988784359944328,0.6310371755206,21,-0.0023877750298001,0.00224160757411785,0.300132624960763,NA,NA,NA,NA,"ACY1",-0.00077170733945457,0.15878590978435
"ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II","mvpa",33,0.00233061150617712,0.00508759380597583,0.646882747596773,33,0.00479131946356245,0.00623467314300943,0.442192747924072,33,0.00559744604494727,0.00606163932338086,0.36269868177879,33,0.0044791251612889,0.013011573166602,0.7329165880223,33,0.00891816778736912,0.00779917962648265,0.261595135567393,NA,NA,NA,NA,"ACY3",0.00233061150617712,0.18917443136598
"ACYP1_P07311_OID30642_v1_Inflammation_II","mvpa",17,0.00317754020046058,0.00645128494684744,0.622334988487565,17,0.00232459622055573,0.00411583876829029,0.572214685326536,17,0.00295196981705526,0.00399927859516482,0.471126736824119,17,0.00295196981705526,0.0104987215818661,0.782180490180382,17,0.00427307576060598,0.00785137514855615,0.594271097169562,NA,NA,NA,NA,"ACYP1",0.00317754020046058,0.20597578172496
"ADA_P00813_OID20645_v1_Inflammation","mvpa",25,-0.00248640814189791,0.00219101658522184,0.25645099313785,25,-0.00305693004169216,0.00213776615104477,0.152727162989466,25,-0.00355814089045325,0.00172312637280277,0.0498941099790849,25,0.00348346149503129,0.00400639626520151,0.393200189832771,25,-0.00208650010831536,0.00286998614914894,0.474557023466958,NA,NA,NA,NA,"ADA",-0.00248640814189791,0.59099561473645
"ADA2_Q9NZK5_OID20394_v1_Cardiometabolic","mvpa",81,-0.00462785047984546,0.00343561493070451,0.177972998766887,81,-2.26130175940824e-05,0.00390521170582084,0.995379897904517,81,-0.000318031769917432,0.00335228322640477,0.924655155506412,81,0.00515869070580743,0.00775420801478802,0.50778729486695,81,0.000548122968337883,0.00524085124638716,0.916968903289245,NA,NA,NA,NA,"ADA2",-0.00462785047984546,0.749645881826187
"ADAM12_O43184_OID30491_v1_Inflammation_II","mvpa",9,-0.000648056923274045,0.00983604716049369,0.947468657969323,9,-0.00093050092387189,0.012102411900232,0.938714571347407,9,-0.00487003735334678,0.0148639669651001,0.751593181369969,9,-0.017996471413448,0.0202045263137523,0.399076772101268,9,0.0155637888474598,0.04237944436917,0.72428502637289,NA,NA,NA,NA,"ADAM12",-0.000648056923274045,0.023435147477154
"ADAM15_Q13444_OID20109_v1_Cardiometabolic","mvpa",60,-0.00208931185481823,0.00407927621550101,0.608527069799866,60,-0.00732185210619124,0.00467591110250391,0.117379896290406,60,-0.00142342147521879,0.00326201522410218,0.664166345417775,60,-0.0099859649383382,0.00822044579471408,0.229292558788075,60,-0.00276095271530631,0.00527420686700966,0.602633298096606,NA,NA,NA,NA,"ADAM15",-0.00208931185481823,0.215720097790168
"ADAM22_Q9P0K1_OID21001_v1_Neurology","mvpa",40,-0.00230106814993168,0.00241570677037314,0.340820918898094,40,-0.00184564449347993,0.00326231583145078,0.571565967863109,40,-0.00145841617439746,0.00265241935328056,0.585561874112257,40,-0.00145841617439746,0.00559600813263988,0.795758892962048,40,0.000268769164555701,0.00336043159040288,0.93667246290508,NA,NA,NA,NA,"ADAM22",-0.00230106814993168,0.467473756971078
"ADAM23_O75077_OID20651_v1_Inflammation","mvpa",30,0.00331055567463485,0.00563172938764479,0.556639707864802,30,0.00381841620774573,0.00671753038492691,0.569746014789768,30,0.00162797828524894,0.00556750514432608,0.772057227599114,30,-0.010635592896991,0.0118588594615305,0.377185249549675,30,0.00131153768333579,0.00799833337678728,0.870927685382588,NA,NA,NA,NA,"ADAM23",0.00331055567463485,0.254425816522503
"ADAM8_P78325_OID21039_v1_Neurology","mvpa",52,-0.000791812425778368,0.00389915389987399,0.839078065935501,52,0.00243289887934986,0.00504302977512781,0.629501918792468,52,0.0013828069871753,0.0046065521670956,0.765258049449515,52,-0.00181986677570931,0.00925896426489855,0.844959393412241,52,0.00342141424544304,0.0052827573205674,0.520169772156296,NA,NA,NA,NA,"ADAM8",-0.000791812425778368,0.0761976315100289
"ADAM9_Q13443_OID31488_v1_Oncology_II","mvpa",56,-0.000168268247296175,0.00585059575422254,0.977055305988086,56,0.0101940013116436,0.00614876233439606,0.0973386950040028,56,0.0130876737393487,0.00658653997063544,0.0519085254743155,56,0.0104966753413542,0.00896071000429481,0.246483419958678,56,0.00754404069557417,0.0186009907936385,0.686659621991744,NA,NA,NA,NA,"ADAM9",-0.000168268247296175,0.0100808524474176
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","mvpa",2,0.0371261540991843,0.0461599570923457,0.421227482586707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADAMTS1",0.0371261540991843,0.375483301431505
"ADAMTS13_Q76LX8_OID20249_v1_Cardiometabolic","mvpa",44,0.000117341260459188,0.00517987756022415,0.981926836686968,44,-0.00555054069082782,0.00623552304052755,0.373386221610599,44,-0.0054626594698102,0.00543107558697502,0.320131075897761,44,0.0147765824803146,0.0145887901472201,0.31678677953437,44,-0.00847385731484225,0.00713283944049976,0.241505834698675,NA,NA,NA,NA,"ADAMTS13",0.000117341260459188,0.00792087026483586
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","mvpa",28,-0.000659689984111084,0.0102227327722919,0.948546893263835,28,-0.00472907441814787,0.0112683538207243,0.674721073308812,28,-0.00709382665113451,0.0121881714732412,0.565378188074217,28,-0.00108053750243417,0.0167724049855669,0.949107615419165,28,-0.0312192136188,0.0281940378722133,0.278304398082592,NA,NA,NA,NA,"ADAMTS15",-0.000659689984111084,0.0229411940506903
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","mvpa",12,0.00169099883186696,0.00638757728336497,0.791215595918579,12,-0.00257890619439892,0.00624780156641112,0.679774999237384,12,-0.00493334819045521,0.00598722380430721,0.427456083468862,12,-0.000346949016947998,0.0139401663720042,0.980589711457718,12,-0.00901319487099046,0.0118393991813367,0.464059279447852,NA,NA,NA,NA,"ADAMTS16",0.00169099883186696,0.101705160800887
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","mvpa",10,0.0122048522631513,0.0238033680366106,0.608135752434498,10,0.00354482912200773,0.01780453995826,0.84218692809934,10,-0.00446501473803596,0.0206630068519094,0.833737781552041,10,0.0888821260582305,0.051958731770786,0.121313399395096,10,-0.0299529936925622,0.0648429806321951,0.65643270299517,NA,NA,NA,NA,"ADAMTS4",0.0122048522631513,0.215999463568766
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","mvpa",51,-0.00114756817858273,0.00374676482368843,0.759389627078827,51,-0.00107991297949349,0.00513457106928576,0.833416407860817,51,0.0018311534680146,0.00400782917834646,0.649726028261335,51,0.00825362554635881,0.0106642335148925,0.442602253179092,51,0.00376013499376189,0.00546990162504144,0.495057399596245,NA,NA,NA,NA,"ADAMTS8",-0.00114756817858273,0.119535339423235
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","mvpa",18,0.0136751783440418,0.00942633714274483,0.14685185902252,18,0.0156295079670588,0.0135191809614837,0.247640774647168,18,0.0106774305049559,0.0185530551146355,0.572487685871712,18,0.0187977339947656,0.021617932579602,0.396661480064108,18,0.0162488074488888,0.021159993283763,0.453729912504121,NA,NA,NA,NA,"ADAMTSL2",0.0136751783440418,0.833120551299084
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","mvpa",16,-0.00108617120534314,0.00597162347577558,0.855670023458852,16,-0.000391236806498089,0.00872205026026383,0.964222040907849,16,-0.00342614527578757,0.00859685041622888,0.6958513464959,16,0.00354961267711482,0.0142408209255059,0.806543514342142,16,-0.0124416543483919,0.00914845120479048,0.195337146671941,NA,NA,NA,NA,"ADAMTSL4",-0.00108617120534314,0.067693682308293
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","mvpa",15,-0.00120905741171189,0.00471910231075871,0.797792580052296,15,-0.00235251898935217,0.00641126814298564,0.713667466981982,15,-0.00306185894700504,0.00648484637517422,0.644090599803109,15,-0.00828479658447527,0.00902175810563181,0.37400558418061,15,-0.00351444651415396,0.00910625345592461,0.705784794564898,NA,NA,NA,NA,"ADAMTSL5",-0.00120905741171189,0.098110007205584
"ADCYAP1R1_P41586_OID21188_v1_Oncology","mvpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADCYAP1R1",NA,NA
"ADD1_P35611_OID30655_v1_Inflammation_II","mvpa",25,-0.00500326175730431,0.00838668966522973,0.550793366632854,25,-0.00550289156768176,0.00944969440969775,0.560340785737177,25,-0.00688593667003778,0.0092161565022182,0.462225307009162,25,-0.00530442379394436,0.0164782765803772,0.750312459512017,25,-0.00809286286046556,0.0173635102277533,0.645539008042143,NA,NA,NA,NA,"ADD1",-0.00500326175730431,0.259011298720298
"ADGRB3_O60242_OID20974_v1_Neurology","mvpa",43,-0.000411216859864391,0.00131383769162351,0.754288953061079,43,-0.00106139173333441,0.00154071085560266,0.490887823162629,43,-0.000659189131049717,0.00133450160263724,0.623908657061875,43,-0.00395938042837359,0.00262693905757453,0.139239247592232,43,-0.00125406243942457,0.00201568700437961,0.537287093962847,NA,NA,NA,NA,"ADGRB3",-0.000411216859864391,0.122462252697349
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","mvpa",44,0.00239329778962035,0.00336944214923029,0.477521242176807,44,0.00327811627315368,0.00414588284941828,0.429123763710332,44,0.00116769718749488,0.00346943879804533,0.738080733307992,44,-0.00471070692730546,0.0116561385782011,0.6881131757956,44,0.00197655436263614,0.00411966050941306,0.633868957961018,NA,NA,NA,NA,"ADGRD1",0.00239329778962035,0.32100730438395
"ADGRE1_Q14246_OID31483_v1_Oncology_II","mvpa",91,-0.00311875604550588,0.00290230359560124,0.282563018752134,91,-0.00422818003955337,0.00370145124947963,0.253327963018804,91,0.000553784089284304,0.0027555163185065,0.841173262588121,91,0.00782453004401002,0.0102852016405238,0.448791323695079,91,-0.000139665744169541,0.00359428244228841,0.969090829589029,NA,NA,NA,NA,"ADGRE1",-0.00311875604550588,0.548884678307824
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","mvpa",52,-8.93417257292787e-05,0.00518715958770021,0.986258209702939,52,0.0070231438902744,0.00659024614763483,0.286564864986904,52,0.0100155742796095,0.00588641694922974,0.0949442249208094,52,0.0065265520816129,0.01010183212597,0.52112679979939,52,0.0108943901947151,0.00897101203782059,0.230299797652681,NA,NA,NA,NA,"ADGRE2",-8.93417257292787e-05,0.006009368660754
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","mvpa",67,-0.00297178303325139,0.00679612936854743,0.661911330023724,67,-0.00250336456650453,0.00766757752224733,0.744055905274815,67,-0.00437700521967738,0.00814909031652454,0.592993854157396,67,-0.00723007218268496,0.0132831663389063,0.588066999479906,67,-0.0176237350758465,0.0150830119585582,0.246893257172718,NA,NA,NA,NA,"ADGRE5",-0.00297178303325139,0.179200184972123
"ADGRF5_Q8IZF2_OID30349_v1_Cardiometabolic_II","mvpa",61,-0.0062642510168603,0.00610079242486471,0.304517941551923,61,0.00194748216489898,0.00732141429035837,0.790240685526147,61,0.00115961433653272,0.00749205969954491,0.87751495478933,61,0.000167036891726979,0.0138924687419054,0.990446710950548,61,0.00254362798883441,0.0124932878414166,0.839367040225631,NA,NA,NA,NA,"ADGRF5",-0.0062642510168603,0.516387114566571
"ADGRG1_Q9Y653_OID21294_v1_Oncology","mvpa",49,-0.00299566900887826,0.00624068519557604,0.631211428384057,49,-0.00674494329506902,0.0089019315617558,0.448633979042937,49,-0.00902373896735326,0.00904870769560498,0.3236486251062,49,-0.0114112353525814,0.0154971067036078,0.465103665385981,49,-0.0178235767576138,0.0146572746170636,0.230048634979973,NA,NA,NA,NA,"ADGRG1",-0.00299566900887826,0.199825146618659
"ADGRG2_Q8IZP9_OID20189_v1_Cardiometabolic","mvpa",23,0.00684641166672728,0.0116519460313421,0.556816473245744,23,-4.06320294303198e-05,0.0149428006748002,0.997830418158491,23,-0.00975522879944918,0.0296776171110453,0.745485886586756,23,0.011031092374467,0.029972392923856,0.716359527221435,23,-0.00120220923934999,0.0353879096655843,0.973220067269946,NA,NA,NA,NA,"ADGRG2",0.00684641166672728,0.254287924737479
"ADGRV1_Q8WXG9_OID30877_v1_Neurology_II","mvpa",5,-0.00271151144054805,0.0158871598499768,0.864480784911411,5,-0.00597001644280821,0.0167902114458697,0.722166139752415,5,-0.00513846599499901,0.0172133812765864,0.780174646356648,5,-0.00813584448610616,0.0248133027015398,0.759444891951073,5,-0.0166586651136928,0.0561632817111957,0.786112872955058,NA,NA,NA,NA,"ADGRV1",-0.00271151144054805,0.06324465548397
"ADH1B_P00325_OID30612_v1_Inflammation_II","mvpa",18,0.0293414871112751,0.0126740275843496,0.0206081255090161,18,0.0199540146354293,0.0144690078382698,0.167868058881669,18,0.0194175407611119,0.0162651402880122,0.248944466939299,18,0.0175605955762809,0.0196873718862587,0.384859410980324,18,-0.0178871846535829,0.0281257546360441,0.533787048371559,NA,NA,NA,NA,"ADH1B",0.0293414871112751,1.68596150934226
"ADH4_P08319_OID20117_v1_Cardiometabolic","mvpa",18,0.011787233343986,0.0121390024469177,0.33153753211639,18,-0.0049139629952878,0.0124016201155771,0.691931254290166,18,-0.00132261437992476,0.0118537855405324,0.912465322811165,18,-0.00332049353370159,0.0214856115690088,0.87900001138826,18,-0.04267321945679,0.0311475331021292,0.189595507142866,NA,NA,NA,NA,"ADH4",0.011787233343986,0.479467299632128
"ADIPOQ_Q15848_OID30748_v1_Inflammation_II","mvpa",54,0.000425210880191954,0.00470289623163797,0.927957687745232,54,-0.000197812592476982,0.00465361983373413,0.966094330461603,54,0.000674892136841743,0.00424808229029247,0.87437526761938,54,0.000674892136841743,0.0131741024830916,0.959335873373745,54,0.000735441218291825,0.00651772308725449,0.910594164330826,NA,NA,NA,NA,"ADIPOQ",0.000425210880191954,0.0324718259338348
"ADM_P35318_OID21467_v1_Oncology","mvpa",33,-0.00374736454362036,0.00709095395620826,0.597172370558526,33,-0.00714946816660602,0.00830070991628561,0.389068410186048,33,-0.00946639837573071,0.00962219989173692,0.332590257719372,33,-0.0124342580850447,0.0146640645016979,0.402769060872527,33,-0.00437215192700309,0.0138584840583658,0.754507124408213,NA,NA,NA,NA,"ADM",-0.00374736454362036,0.223900294034006
"ADRA2A_P08913_OID30067_v1_Cardiometabolic_II","mvpa",6,0.0867006170146633,0.0464786218099942,0.0621271778992164,6,0.129317761901888,0.0386995046180282,0.00083300903372591,6,0.12793335490006,0.0379431117381929,0.019852559775433,6,0.0851408631090868,0.0724170525370081,0.292642492305767,6,0.282961474968763,0.378894485381589,0.496684560028767,NA,NA,NA,NA,"ADRA2A",0.0867006170146633,1.20671837358202
"AFAP1_Q8N556_OID30569_v1_Inflammation_II","mvpa",37,6.33783882569507e-05,0.00148369584212548,0.96592747553398,37,-1.22668217234119e-07,0.00201269297730799,0.999951371084574,37,0.000527662272882368,0.0014036678453657,0.709184995413425,37,0.00236675707139095,0.0038549508692644,0.543107177591571,37,-0.00118730147278529,0.0020168565302753,0.559850186362375,NA,NA,NA,NA,"AFAP1",6.33783882569507e-05,0.0150554803731249
