"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","-LOG10P"
"ADAM22_Q9P0K1_OID21001_v1_Neurology","mvpa",84,-0.00259085705516041,0.00246563015307248,0.293355506710551,84,-0.00181138164384639,0.00302811943087304,0.54971517218946,84,-0.0018157136464047,0.00265059152526425,0.495238640254239,84,-0.0018157136464047,0.00617385437709458,0.769417811436336,84,0.000563209517883563,0.00305897054228451,0.854375962210059,NA,NA,NA,NA,"ADAM22",0.532605755030539
"ADAM23_O75077_OID20651_v1_Inflammation","mvpa",66,0.00308635294465988,0.00469746911118248,0.51116507411665,66,0.00371155439991705,0.00638052166464203,0.560768249138164,66,0.000935144608434746,0.0051850821685871,0.857436649511719,66,-0.0208295497704407,0.0133032359412287,0.122262882025593,66,9.91282367055493e-06,0.00633011346756135,0.998755401212445,NA,NA,NA,NA,"ADAM23",0.291438827456447
"ADAM8_P78325_OID21039_v1_Neurology","mvpa",97,-0.00120624784581686,0.00384482885045053,0.753724199177558,97,0.00236011019454722,0.00521149714082086,0.650645189238678,97,0.0015257414958425,0.00428152225011086,0.722356782239404,97,-0.0011084882889203,0.00993939519180991,0.911433108694603,97,0.00260507030542019,0.00517405166680729,0.61578705572166,NA,NA,NA,NA,"ADAM8",0.122787540983262
"ADAM9_Q13443_OID31488_v1_Oncology_II","mvpa",82,-0.000680052781944812,0.00526879802443219,0.897300905187776,82,0.0101856314253665,0.00591600310844294,0.0851223800613253,82,0.0138247648664725,0.00682222206255065,0.0460114631936632,82,0.0121047845417169,0.00908047152124456,0.186250478726205,82,0.00606249542312962,0.0127558024596293,0.635887110953063,NA,NA,NA,NA,"ADAM9",0.0470618941370636
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","mvpa",19,0.00748265429659833,0.00537849385433091,0.164159508999964,19,0.00465636070722682,0.0105604676056698,0.659268217762589,19,0.00737206393782927,0.0063121458387165,0.258077800289788,19,0.0130841457052177,0.015038445187223,0.39572979805586,19,0.00499940041398911,0.00833106143712356,0.556360647020967,NA,NA,NA,NA,"ADAMTS1",0.784733955538338
"ADAMTS13_Q76LX8_OID20249_v1_Cardiometabolic","mvpa",100,0.000312614627915211,0.00432395846575391,0.942364557762257,100,-0.00515547079030298,0.00620552460646761,0.406093820464196,100,-0.00522543756486041,0.0050638383820619,0.304627507785977,100,0.003175931601959,0.0143262247603792,0.825014525674157,100,-0.00627413832987037,0.0063939438503352,0.32887952360279,NA,NA,NA,NA,"ADAMTS13",0.0257810560223038
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","mvpa",62,-0.00134311006536334,0.00681305145027673,0.84371969321148,62,-0.00635305407056689,0.00859914256882879,0.460027919257749,62,-0.00783394455849135,0.00640215916870397,0.225793326656071,62,-0.00241128593134243,0.0135282030316806,0.859124020941176,62,-0.0194844743416961,0.012664802493147,0.129190126414231,NA,NA,NA,NA,"ADAMTS15",0.0738018139326631
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","mvpa",42,-0.00134612078634225,0.00421093136552347,0.749216279186586,42,-2.2029677698332e-05,0.00424295797386255,0.995857356860219,42,-0.00187689072515529,0.00347919318469534,0.592486296425677,42,0.00862054310292676,0.0165068621023126,0.604313692761206,42,0.00396323795040999,0.00536537143403828,0.464419929111746,NA,NA,NA,NA,"ADAMTS16",0.125392794718991
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","mvpa",35,-0.00205738461257934,0.00409840812267242,0.615670312606401,35,-0.00371894915291383,0.00383255509113271,0.331868250356368,35,-0.00326600751379857,0.00339715187459724,0.343141026393314,35,0.00113752354612146,0.0225245061468682,0.960018203903003,35,-0.00430965153295139,0.00487526812368333,0.383100911023447,NA,NA,NA,NA,"ADAMTS4",0.210651787422107
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","mvpa",87,-0.0013044151806675,0.00264295484233668,0.62162807756067,87,-2.88995217398925e-05,0.00372819892717855,0.993815176780332,87,-0.00110639531861573,0.00278679049037583,0.692340568701666,87,0.00400599061691254,0.00940348269649101,0.671163894356716,87,-0.000505643324191505,0.00344224621679102,0.883563993981281,NA,NA,NA,NA,"ADAMTS8",0.206469377646213
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","mvpa",75,0.0101679474054279,0.00827084393831771,0.218932206989648,75,0.0173907998407458,0.00968331629728368,0.0725016820040989,75,0.0114730004578394,0.0158843802646131,0.472397581787932,75,0.0128891325158642,0.0195714772936565,0.512217634234832,75,0.0221750777648215,0.02102330591348,0.295002002436957,NA,NA,NA,NA,"ADAMTSL2",0.65969034492362
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","mvpa",36,-0.00318785037606884,0.00379954176847458,0.401464165200026,36,-0.00118671911125343,0.0057631179420692,0.836856402772249,36,-0.00384771386543778,0.00424958319179355,0.371426912660351,36,-0.00911278839310914,0.0102786182052951,0.381358109607735,36,-0.00706541451218535,0.00489320684775407,0.157912799547127,NA,NA,NA,NA,"ADAMTSL4",0.396353213898228
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","mvpa",42,-0.00387304644788971,0.00414432314690737,0.350024082218123,42,-0.00620774483335951,0.00601329395447575,0.301914352223273,42,-0.0050673377695411,0.00455752275955121,0.272674725465248,42,-0.0119445806758982,0.00942445405241925,0.212162666034947,42,9.47672508653439e-05,0.00612258472278777,0.987727537668234,NA,NA,NA,NA,"ADAMTSL5",0.455902074465026
"ADCYAP1R1_P41586_OID21188_v1_Oncology","mvpa",11,-0.00535757122177937,0.00880947300366221,0.543081201603845,11,-0.00411303370042841,0.00717654526011974,0.56656230663538,11,-0.00392435119173135,0.0061500864214159,0.537747835086402,11,0.0288431545195673,0.0380418217273132,0.465826686221104,11,-0.000741678093316768,0.0119545334460738,0.951885699799368,NA,NA,NA,NA,"ADCYAP1R1",0.265135229763096
"ADD1_P35611_OID30655_v1_Inflammation_II","mvpa",46,-0.00936958579416169,0.00692247872491537,0.175895450113361,46,-0.0119624073177782,0.00887428623094029,0.177663113180961,46,-0.00956626115338621,0.0079875618641076,0.237325878758332,46,-0.0076496099896447,0.0162299489785866,0.639684514236426,46,-0.000665167817895675,0.0122621453173629,0.956985024721825,NA,NA,NA,NA,"ADD1",0.754745394290218
"ADGRB3_O60242_OID20974_v1_Neurology","mvpa",77,-0.000411337491708132,0.00123144530728688,0.738358259285964,77,-0.00106174697333776,0.00158727057804842,0.503550555314821,77,-0.00116619487729649,0.00135428514949308,0.391883518857467,77,-0.00840096313471106,0.00375202754665303,0.0280784896132719,77,-0.000958678390415603,0.00149321131020615,0.522814779578372,NA,NA,NA,NA,"ADGRB3",0.131732862732638
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","mvpa",92,0.000376325955535337,0.00376738332714699,0.920431226646711,92,0.00301981684917553,0.00419906325752376,0.472039625302475,92,1.33684246527155e-05,0.00332922174382658,0.996804908505961,92,-0.00331499705124327,0.0121668063148267,0.785883795783514,92,0.000464209481703635,0.00464578972131317,0.920629706955757,NA,NA,NA,NA,"ADGRD1",0.0360086558331347
"ADGRE1_Q14246_OID31483_v1_Oncology_II","mvpa",129,-0.0022398112317376,0.00279544253564023,0.422994612146718,129,-0.000488222073711358,0.00344999939227917,0.8874641620279,129,0.00123766102162914,0.0024913188473393,0.620189665309509,129,0.00421691938391877,0.0101368517612454,0.678107434832877,129,-0.00026523425276232,0.00350643770947587,0.939822880806495,NA,NA,NA,NA,"ADGRE1",0.373665164374016
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","mvpa",95,-0.00076778921139219,0.00509161119358813,0.880137476840867,95,0.00668566010533291,0.00681673510650617,0.326705392900482,95,0.00725151795787587,0.00562320726743905,0.200364033179606,95,0.00725151795787587,0.0113522874214807,0.524524963942938,95,0.00238299234117348,0.00879718102790024,0.787082585934835,NA,NA,NA,NA,"ADGRE2",0.055449486065556
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","mvpa",113,-5.82336972558809e-05,0.00403517706061719,0.988485720827527,113,-0.00187685335223893,0.00521920799080066,0.719142534951658,113,0.00197948778146256,0.00396907594949605,0.618949377945275,113,-0.00442541532913171,0.0110498813269474,0.689555341806675,113,-0.000445819765385289,0.00575537482873862,0.938395902936884,NA,NA,NA,NA,"ADGRE5",0.00502959990681056
"ADGRF5_Q8IZF2_OID30349_v1_Cardiometabolic_II","mvpa",109,-0.00572478112624857,0.00499706757979355,0.251949057855857,109,0.00365031321042761,0.00673981110573409,0.588090869870666,109,0.00025337835774436,0.00751213029600129,0.973155330160416,109,-0.00344014312228391,0.0130147572795058,0.79203222307628,109,-0.00298004604127923,0.00980412599534253,0.7617499197784,NA,NA,NA,NA,"ADGRF5",0.598687261316022
"ADGRG1_Q9Y653_OID21294_v1_Oncology","mvpa",79,-0.00198313231175246,0.00609602828198512,0.744942322975055,79,-0.00665324974086931,0.00884292646624452,0.451821977226634,79,-0.0072979546450988,0.00879040427687535,0.408949260499234,79,-0.0072979546450988,0.0156143894700268,0.641526515231998,79,-0.0180039224207429,0.013868300075935,0.19809130223994,NA,NA,NA,NA,"ADGRG1",0.127877351121964
"ADGRG2_Q8IZP9_OID20189_v1_Cardiometabolic","mvpa",72,0.00575402696648616,0.00646174190241671,0.373210276286164,72,0.012477856337422,0.0076090641886749,0.101032739611227,72,0.011463770107127,0.00713783391380166,0.112700173658533,72,0.0353538690297548,0.0241385084576766,0.147437277594027,72,0.00660114769791885,0.00958007362012748,0.493069606565134,NA,NA,NA,NA,"ADGRG2",0.428046406530758
"ADGRV1_Q8WXG9_OID30877_v1_Neurology_II","mvpa",20,-0.010194925730851,0.015562486578738,0.512405822229325,20,-0.00856018337145676,0.0158400782642098,0.588912281245524,20,-0.0131541373704394,0.016466366744278,0.434251056847811,20,-0.0389276633679766,0.0324078611795628,0.244441821942862,20,-0.0221453316881028,0.030824066421605,0.481706736724954,NA,NA,NA,NA,"ADGRV1",0.290385944212865
"ADH1B_P00325_OID30612_v1_Inflammation_II","mvpa",50,0.0088969687351061,0.0097137652057114,0.359712262964491,50,0.0135836990018107,0.0114183628137003,0.234189368133708,50,0.0133632863201943,0.0140507310237753,0.346234614199229,50,0.0119345262375278,0.0204004905497005,0.561224247809636,50,-0.000502968588762511,0.0221100741992062,0.981945282309681,NA,NA,NA,NA,"ADH1B",0.44404475637935
"ADH4_P08319_OID20117_v1_Cardiometabolic","mvpa",54,-0.0053271819351731,0.0098495603067511,0.588607670104465,54,-0.0114560553099186,0.0113135117106204,0.311251540663068,54,-0.00473573940261529,0.011117863564561,0.671863606465848,54,-0.0199697649962173,0.0224995011303932,0.378785095195302,54,-0.0152394109475687,0.0241859493002256,0.531392567818452,NA,NA,NA,NA,"ADH4",0.230174082939192
"ADIPOQ_Q15848_OID30748_v1_Inflammation_II","mvpa",112,-0.000424769974167244,0.00378987106933004,0.910759718958368,112,-0.000217345872922509,0.00482932131417089,0.964102949374044,112,-0.000287581400114922,0.00409000208453172,0.944070846792081,112,0.00524702266360566,0.0132788607489071,0.693497133485101,112,-0.000454253947272424,0.00508716288980432,0.929010511165337,NA,NA,NA,NA,"ADIPOQ",0.0405961855897875
"ADM_P35318_OID21467_v1_Oncology","mvpa",73,-0.00541792332933652,0.0059593299273933,0.363271083371557,73,-0.00736237620934209,0.00806612624085113,0.361372769892157,73,-0.00878883249177659,0.00895130597222948,0.329461975201719,73,0.00336931353506292,0.0162752012049023,0.836577586271147,73,-0.0086618363454115,0.0104849576375819,0.411503348375295,NA,NA,NA,NA,"ADM",0.439769170901339
"ADRA2A_P08913_OID30067_v1_Cardiometabolic_II","mvpa",22,0.00790098812788077,0.0174804111061234,0.651275481270328,22,0.00403306991343519,0.0197634525446323,0.838301084812618,22,0.000725864716019653,0.030827657605828,0.981437137035564,22,0.00287278497953231,0.0329507171189499,0.931351022743771,22,-0.0377148904735374,0.046841682228997,0.430197956030099,NA,NA,NA,NA,"ADRA2A",0.186235271510299
"AFAP1_Q8N556_OID30569_v1_Inflammation_II","mvpa",57,-2.99903757005906e-05,0.0014361576734074,0.983339490379062,57,0.00082975104141531,0.00194388413295413,0.669487049558906,57,-0.000658468201511719,0.00144283833579908,0.649889018791851,57,0.00567371912329784,0.00438290235002026,0.200801242820806,57,-0.000129725552356839,0.00176512966733236,0.941680054545529,NA,NA,NA,NA,"AFAP1",0.0072965194574858
"AFM_P43652_OID30741_v1_Inflammation_II","mvpa",66,0.000844966688045764,0.00923003683631784,0.927059296183552,66,0.00842555663376145,0.0097891503498743,0.389401327490269,66,0.00487742037190564,0.00877121852163582,0.58007154305464,66,0.0032491606213938,0.0176798295289032,0.854759862840534,66,-0.00281413265283654,0.0161165906742969,0.861936572670315,NA,NA,NA,NA,"AFM",0.0328924868029383
