"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","b","-LOG10P"
"ACTN2_P35609_OID30192_v1_Cardiometabolic_II","mvpa_leisure_time",6,0.0693765529674103,0.0299358701052,0.0204761943970286,6,0.0492614259579024,0.0373946460013295,0.187725014543341,6,0.0447290659356548,0.0420566529584649,0.336179400930138,6,0.0356476964138592,0.0584488604695121,0.568582191316882,6,0.192883759328063,0.115380007209919,0.169896596785948,NA,NA,NA,NA,"ACTN2",0.0693765529674103,1.68875075599442
"ACTN4_O43707_OID20435_v1_Inflammation","mvpa_leisure_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACTN4",NA,NA
"ACVRL1_P37023_OID20999_v1_Neurology","mvpa_leisure_time",34,0.00374963640482973,0.00830652761787833,0.651695224817396,34,0.0203756681672268,0.0128168999518246,0.111891142501087,34,0.0112737813170609,0.0106258096304715,0.296402223444226,34,0.0255341529469034,0.0217429309141183,0.248653860208133,34,0.00646537933953994,0.0113582670533119,0.573179436141672,NA,NA,NA,NA,"ACVRL1",0.00374963640482973,0.185955461209484
"ACY1_Q03154_OID20137_v1_Cardiometabolic","mvpa_leisure_time",22,-0.00165411472542497,0.00321595401874772,0.607009749724423,22,-0.00162721145925529,0.00301550491890735,0.589462621940849,22,-0.00105123414719022,0.00279598925663775,0.710703716864227,22,0.0136283400949386,0.0204325500664955,0.512040316359846,22,-0.00207747499405672,0.00373327617125621,0.584059573515572,NA,NA,NA,NA,"ACY1",-0.00165411472542497,0.2168043332781
"ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II","mvpa_leisure_time",36,-0.00273536950736031,0.00981651128399073,0.780513543823215,36,-0.00436314679776286,0.0103721336575532,0.674003018004668,36,-0.00572283030800092,0.00917438994999032,0.536814561656457,36,0.0381669722039107,0.0209774011903956,0.0774084983077581,36,-0.00450868398565896,0.0150345274844571,0.766087943831312,NA,NA,NA,NA,"ACY3",-0.00273536950736031,0.107619556462355
"ACYP1_P07311_OID30642_v1_Inflammation_II","mvpa_leisure_time",17,0.000230454300803082,0.0112527326787494,0.983660584413964,17,-0.00384408048703483,0.00808432323091747,0.634431973864429,17,-0.00220336419561296,0.0070295168534443,0.757992081490056,17,0.0201347937904599,0.0143846202492084,0.180680094822353,17,-0.00178323635473664,0.0140055625293445,0.900375600802112,NA,NA,NA,NA,"ACYP1",0.000230454300803082,0.0071547305774998
"ADA_P00813_OID20645_v1_Inflammation","mvpa_leisure_time",25,-0.000963928421413025,0.00353908222129666,0.785340014771369,25,0.000256631670286045,0.00380796602739426,0.946268545731462,25,-0.000928096829065417,0.00329535134503692,0.780635113283097,25,-0.00370896313822672,0.00644228458484099,0.570162797973637,25,0.000929925980592106,0.00453464930418387,0.839320562350407,NA,NA,NA,NA,"ADA",-0.000963928421413025,0.104942273741279
"ADA2_Q9NZK5_OID20394_v1_Cardiometabolic","mvpa_leisure_time",84,-0.00179561281587589,0.00599524694464826,0.764553945767881,84,0.003639217002883,0.00711571461057398,0.609047328397955,84,0.00150304977518934,0.00653708305200906,0.818714458721594,84,-0.000984675054349293,0.0163803896386124,0.952210108774721,84,0.00277080403110923,0.00951656842648109,0.771667370618074,NA,NA,NA,NA,"ADA2",-0.00179561281587589,0.116591866009988
"ADAM12_O43184_OID30491_v1_Inflammation_II","mvpa_leisure_time",10,0.00457919086963781,0.0131549851518049,0.72776847882275,10,0.00879161449848646,0.0174924158111663,0.615248491625192,10,0.00456818594696357,0.0184591756803346,0.81009389849455,10,0.0129730650970023,0.0246578388327362,0.611519531772785,10,-0.0426989789909934,0.0525063917122353,0.439624489721061,NA,NA,NA,NA,"ADAM12",0.00457919086963781,0.138006758546154
"ADAM15_Q13444_OID20109_v1_Cardiometabolic","mvpa_leisure_time",60,0.00554781624100309,0.00576252176003909,0.335677491465661,60,0.0030069797551232,0.00699851905658834,0.667443394382754,60,0.00499363185813406,0.00550612603434266,0.3681368206493,60,0.00499363185813406,0.0130646850852241,0.703668838343461,60,0.00697910370573013,0.00750993563035225,0.356577033954113,NA,NA,NA,NA,"ADAM15",0.00554781624100309,0.474077778978349
"ADAM22_Q9P0K1_OID21001_v1_Neurology","mvpa_leisure_time",41,0.000828499121280417,0.00423439862042994,0.84487690696637,41,-0.00184822006580857,0.00582136737797815,0.750872590234852,41,-0.00196109926917101,0.00509676071352658,0.702443411591743,41,0.00520798190211164,0.0107426361784672,0.630465787491382,41,0.000635294423666895,0.00597272119205282,0.915837226596004,NA,NA,NA,NA,"ADAM22",0.000828499121280417,0.0732065603039917
"ADAM23_O75077_OID20651_v1_Inflammation","mvpa_leisure_time",31,-0.0003091978423305,0.00904022906223481,0.972715725231179,31,0.00341601530650038,0.0106994779909319,0.749522278024469,31,-6.92598728043725e-05,0.00940893225570571,0.994175496570243,31,-0.0106220598494677,0.0185667799702772,0.571516548208253,31,-0.00476533721323401,0.0129137677054248,0.714799264542605,NA,NA,NA,NA,"ADAM23",-0.0003091978423305,0.0120140631253153
"ADAM8_P78325_OID21039_v1_Neurology","mvpa_leisure_time",55,-0.00629551770297165,0.00650485572399808,0.333135176884372,55,0.00304168848043334,0.00880299441209436,0.729696829828987,55,-0.00330999578312213,0.00744307770407624,0.658308211824534,55,-0.0172190454329194,0.0169265017084732,0.313555039288017,55,-0.00171125435040638,0.00900657567199366,0.85003454650975,NA,NA,NA,NA,"ADAM8",-0.00629551770297165,0.47737950624559
"ADAM9_Q13443_OID31488_v1_Oncology_II","mvpa_leisure_time",59,0.00258170491762947,0.00911290878571354,0.776945375169194,59,-0.00249607280190368,0.0108050101094711,0.817306500013082,59,0.0013062712384273,0.0155330207635229,0.933269377448789,59,0.0130525313154277,0.0187809239773687,0.489837337109892,59,0.00565530830916147,0.029974711238521,0.851022146245797,NA,NA,NA,NA,"ADAM9",0.00258170491762947,0.109609514141856
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","mvpa_leisure_time",2,0.0435138427307069,0.0853866766523142,0.610325221802227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADAMTS1",0.0435138427307069,0.214438682373087
"ADAMTS13_Q76LX8_OID20249_v1_Cardiometabolic","mvpa_leisure_time",46,0.00581374155675495,0.00641147815044361,0.364527982550514,46,0.00372625584751337,0.00926959626000197,0.687693700373638,46,0.00195447228409151,0.00795247352392454,0.806978492694323,46,0.0164192294501337,0.0187323119309003,0.385403160272653,46,0.00262224956578841,0.00893347904636272,0.770496711613566,NA,NA,NA,NA,"ADAMTS13",0.00581374155675495,0.438269127974749
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","mvpa_leisure_time",31,0.0138969640233253,0.0164859520840298,0.399251973528367,31,0.00560297139104494,0.0166383282580956,0.736304717683127,31,0.00590588676286802,0.0166524344291552,0.725328316790363,31,0.0280843302486629,0.0330376849951526,0.402019953088661,31,-0.016496045149692,0.0465725175965204,0.725750598201693,NA,NA,NA,NA,"ADAMTS15",0.0138969640233253,0.398752928438418
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","mvpa_leisure_time",12,-0.000811304154149697,0.00852948021484795,0.924221375203277,12,0.00295022961998701,0.00976045411715444,0.762451153907437,12,0.00274676702975402,0.0087470055263456,0.759378113966841,12,-0.00244759490756097,0.0166865443088795,0.886037733293321,12,0.0161348494507185,0.0161748985327627,0.342035298285138,NA,NA,NA,NA,"ADAMTS16",-0.000811304154149697,0.034223991427049
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","mvpa_leisure_time",10,0.00353148728270852,0.0202813767223671,0.861767514411478,10,-0.000665977102102724,0.0253061070324426,0.979004612711644,10,-0.0143649096739472,0.0268265085526912,0.60529903330809,10,0.0671767028852993,0.048389151147328,0.198456272322943,10,-0.0407076257591768,0.0524124211750888,0.459693914255898,NA,NA,NA,NA,"ADAMTS4",0.00353148728270852,0.064609881305611
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","mvpa_leisure_time",54,0.00702110625969012,0.00721329694623109,0.330376371715039,54,0.0134742621356045,0.0076202691269084,0.0770252314873136,54,0.0106487432274275,0.00668857815896872,0.117314441516172,54,0.0137120783955878,0.0197650282026522,0.490865701070793,54,0.00844751895916338,0.0102152051473603,0.412041075357771,NA,NA,NA,NA,"ADAMTS8",0.00702110625969012,0.480991020675866
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","mvpa_leisure_time",18,0.0338782385926685,0.015753901207324,0.0315183240547303,18,0.0123735223880637,0.0215000281598488,0.564945134477666,18,0.0186393375103804,0.0314556564966055,0.561276258324386,18,0.00988336455485511,0.0347932038243286,0.779795039551546,18,-0.00318379385100322,0.0365502065207718,0.931666987645618,NA,NA,NA,NA,"ADAMTSL2",0.0338782385926685,1.50143688360423
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","mvpa_leisure_time",16,-0.010052825413276,0.0176688150197353,0.569384191362451,16,0.00226222185360237,0.0170941070658037,0.894715938145798,16,0.000520936888825679,0.0198173717250686,0.979375051990033,16,0.000520936888825679,0.0285721166851699,0.985693803500239,16,-0.00410527495499464,0.0283959120710794,0.887108829180677,NA,NA,NA,NA,"ADAMTSL4",-0.010052825413276,0.244594594968064
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","mvpa_leisure_time",16,-0.000935069955292414,0.00847989248929519,0.91219597715846,16,0.0013462640271007,0.00991264148056729,0.891969237415445,16,-0.000632011572260616,0.0092199643226073,0.946254722412927,16,0.00943943551064708,0.0146487474780931,0.529057407977376,16,-0.0061674512882221,0.0161083392649174,0.707564114427161,NA,NA,NA,NA,"ADAMTSL5",-0.000935069955292414,0.0399118473567937
"ADCYAP1R1_P41586_OID21188_v1_Oncology","mvpa_leisure_time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADCYAP1R1",NA,NA
"ADD1_P35611_OID30655_v1_Inflammation_II","mvpa_leisure_time",25,-0.016961054128774,0.0160977840264305,0.292053886587678,25,-0.0125067441967259,0.0171537599701908,0.465942712420206,25,-0.0196304875466484,0.0173140723847583,0.268082229647839,25,0.0183627991010307,0.0291639449516676,0.534878559756351,25,0.0048400770409714,0.0336120307265029,0.88675604938872,NA,NA,NA,NA,"ADD1",-0.016961054128774,0.534537009892184
"ADGRB3_O60242_OID20974_v1_Neurology","mvpa_leisure_time",44,0.00146863111678525,0.00224118404064435,0.512279441834186,44,0.00318732965411236,0.00272986670405504,0.242977420713004,44,0.0017895334418174,0.00225546499630452,0.431889079585847,44,0.0017895334418174,0.00484681457378135,0.713776861658843,44,0.00291357712525496,0.0034015318279911,0.39655529233209,NA,NA,NA,NA,"ADGRB3",0.00146863111678525,0.290493072343683
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","mvpa_leisure_time",44,-0.00116293983469466,0.00574969780712109,0.839712659237351,44,-0.000925551943451297,0.00673925629089889,0.890764108812782,44,-0.00263112921414976,0.00679575660841786,0.700538301873525,44,-9.36594640496002e-05,0.0184620895944437,0.9959757567069,44,-0.0044941069322944,0.00710018272719788,0.530193483174506,NA,NA,NA,NA,"ADGRD1",-0.00116293983469466,0.0758692994812175
"ADGRE1_Q14246_OID31483_v1_Oncology_II","mvpa_leisure_time",97,-0.00338886473657416,0.00417701308965803,0.417185985448237,97,-0.00984136761002553,0.00535934270719979,0.0663131178318901,97,-0.00355516499180641,0.00393377739454389,0.368388412001818,97,-0.00571083452059751,0.016406784271503,0.72854398843369,97,-0.00374925541062824,0.00516007844218491,0.46926440995325,NA,NA,NA,NA,"ADGRE1",-0.00338886473657416,0.379670289278889
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","mvpa_leisure_time",56,0.00281374729824836,0.00790630366359779,0.721925513241328,56,0.013053864146535,0.0105601388810237,0.21640462576524,56,0.015056130839693,0.00925859113639604,0.109628290120095,56,-0.0470278353969343,0.0209559436295469,0.0288685656472224,56,0.0203173163107063,0.0131218139243924,0.127376475417557,NA,NA,NA,NA,"ADGRE2",0.00281374729824836,0.14150760971162
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","mvpa_leisure_time",71,-0.0179171280075238,0.00840494084604847,0.0330284280650121,71,-0.0119833658623033,0.0122440377574142,0.327723141542732,71,-0.0162564126594911,0.0136355977227308,0.237207303466607,71,-0.0560360135163698,0.0235676264534041,0.0201578282708389,71,-0.0171390963404798,0.0159489652965738,0.286287905436836,NA,NA,NA,NA,"ADGRE5",-0.0179171280075238,1.48111209536509
"ADGRF5_Q8IZF2_OID30349_v1_Cardiometabolic_II","mvpa_leisure_time",62,-0.000812952431301247,0.00986419737333971,0.934317143275605,62,0.00108001843888681,0.0114000734928022,0.924523054169093,62,0.00491284969866102,0.0117330776701792,0.676892970121308,62,0.00491284969866102,0.0197358032937267,0.804250539873981,62,0.013796430487935,0.0212201696722318,0.51807290006354,NA,NA,NA,NA,"ADGRF5",-0.000812952431301247,0.029505682446696
"ADGRG1_Q9Y653_OID21294_v1_Oncology","mvpa_leisure_time",51,-0.00323778331622327,0.0109518038164838,0.767505578189814,51,0.014532142710949,0.0149182175828212,0.329996674005635,51,0.00863270444387077,0.0180983675862732,0.635448914842662,51,0.0166927597029809,0.0249564677629101,0.506651809371975,51,0.00637437607599966,0.0279596196462418,0.820606544549471,NA,NA,NA,NA,"ADGRG1",-0.00323778331622327,0.114918459410057
"ADGRG2_Q8IZP9_OID20189_v1_Cardiometabolic","mvpa_leisure_time",25,-0.00924825770364423,0.0242681689299847,0.70313948802751,25,-0.0127056002778107,0.0224168196119977,0.570857741753827,25,-0.0286729242937661,0.0269228406682991,0.297472125198321,25,-0.0445896489958884,0.0352432178681739,0.217946915587559,25,-0.160447586913695,0.0700065286944354,0.0313974425922794,NA,NA,NA,NA,"ADGRG2",-0.00924825770364423,0.152958511578389
"ADGRV1_Q8WXG9_OID30877_v1_Neurology_II","mvpa_leisure_time",5,0.0101853795131437,0.0241765840668954,0.67354253388038,5,0.00749592116809943,0.0256702886538379,0.770280759913339,5,0.00479362993093892,0.0264577732507967,0.86503605755712,5,0.0457842464675305,0.0437772196360214,0.354666278993378,5,-0.0461281848181181,0.0848632914823135,0.62453556224981,NA,NA,NA,NA,"ADGRV1",0.0101853795131437,0.171634973591664
"ADH1B_P00325_OID30612_v1_Inflammation_II","mvpa_leisure_time",18,0.000409299437812888,0.0220302274593397,0.985176961244618,18,-0.0170445728354443,0.0247788381897554,0.491535834142627,18,-0.0214610329847959,0.0273195347663901,0.442939139670146,18,0.0345011359220543,0.0434846108167776,0.438473302250628,18,-0.0922060332312084,0.0518992261919659,0.0946431324602091,NA,NA,NA,NA,"ADH1B",0.000409299437812888,0.00648575286351088
"ADH4_P08319_OID20117_v1_Cardiometabolic","mvpa_leisure_time",19,-0.0146250122495004,0.0176855910455319,0.408268198715954,19,-0.0159010934452891,0.0184095578153484,0.387730078798397,19,-0.0208210834622445,0.0171801938992587,0.241210888187098,19,-0.029543807130595,0.0286984221550443,0.316900208934477,19,-0.0613381923994553,0.0487438132322015,0.225263466153596,NA,NA,NA,NA,"ADH4",-0.0146250122495004,0.389054447312027
"ADIPOQ_Q15848_OID30748_v1_Inflammation_II","mvpa_leisure_time",55,0.00361544703156389,0.00622147053873165,0.561156755967932,55,-0.00129042464193802,0.00718868768712006,0.857539088274947,55,-0.000212274353215858,0.00580085952894476,0.970943987129777,55,0.0205758362913226,0.0149295201021205,0.173826099782477,55,-0.00555343864287546,0.0083932805568413,0.511060199353104,NA,NA,NA,NA,"ADIPOQ",0.00361544703156389,0.250915804087234
"ADM_P35318_OID21467_v1_Oncology","mvpa_leisure_time",37,-0.0105628692533443,0.0101832953791924,0.299608100528643,37,-0.0158245889261738,0.0121256215272545,0.191874515537338,37,-0.00658750605745739,0.0111866867502079,0.559625535901548,37,-0.00996262678439963,0.0197919172131103,0.617771495812733,37,-0.0114302607801341,0.0199860773539789,0.571037353213848,NA,NA,NA,NA,"ADM",-0.0105628692533443,0.523446448758515
"ADRA2A_P08913_OID30067_v1_Cardiometabolic_II","mvpa_leisure_time",6,0.0532236184827285,0.0937104123267533,0.570063196453033,6,0.0279158046050889,0.101903390894127,0.784127792425559,6,-0.159217830731957,0.0901486072797253,0.137624843643124,6,0.0705450230439162,0.207903573906514,0.748159241270956,6,1.61389238355031,0.391292435987899,0.0145587504063412,NA,NA,NA,NA,"ADRA2A",0.0532236184827285,0.24407699634599
