"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","exposure2","b","-LOG10P"
"ACADSB_P45954_OID30356_v1_Cardiometabolic_II","acc_ave",57,0.11823016860746,0.103814966336463,0.254763737300107,57,0.0553161350851274,0.1552321060305,0.721582452940975,57,0.0410718113746413,0.140555913931059,0.771206116593376,57,0.263469525087234,0.300982290931708,0.385114236038819,57,0.0415855882939398,0.187558965774117,0.82535298950382,NA,NA,NA,NA,"ACADSB",0.11823016860746,0.593862388782653
"ACAN_P16112_OID20159_v1_Cardiometabolic","acc_ave",110,0.0156819822630843,0.0943646158790234,0.868011375468696,110,0.148185346223408,0.126431291886199,0.241172058911169,110,0.137750898928576,0.165793807080997,0.407870842610943,110,0.167447363278297,0.272422677695671,0.540060164652131,110,0.263051404028417,0.22506920765309,0.245074507470043,NA,NA,NA,NA,"ACAN",0.0156819822630843,0.0614745832671582
"ACE_P12821_OID30696_v1_Inflammation_II","acc_ave",49,0.00095283553170247,0.0395554396167504,0.980781929127562,49,-0.085169024809428,0.062873363650688,0.175541147710056,49,-0.0287701029139127,0.052546862670152,0.586563156997535,49,-0.0134679065153214,0.0957662437996066,0.888748293926026,49,0.0610084884771017,0.0608144061515218,0.320905619286801,NA,NA,NA,NA,"ACE",0.00095283553170247,0.00842754461244938
"ACE2_Q9BYF1_OID20105_v1_Cardiometabolic","acc_ave",98,0.0478995853929834,0.0824389828297125,0.561219717999395,98,0.142348298392253,0.122416944968993,0.24490444218894,98,0.113669316585966,0.106209931051646,0.287170547819623,98,-0.054559727446847,0.223022719639325,0.807253858986863,98,0.167425350123667,0.140137963031571,0.235140564854962,NA,NA,NA,NA,"ACE2",0.0478995853929834,0.250867078791405
"ACHE_P22303_OID30585_v1_Inflammation_II","acc_ave",84,-0.00868976797688018,0.0755066022542956,0.908376797516478,84,-0.00283106131908273,0.0876157907474057,0.974223058564158,84,0.0343239213941007,0.0800434180404258,0.669167840876792,84,-0.145146896890357,0.185298661046234,0.435672653942368,84,0.0799800348595891,0.118975683948064,0.503321675880365,NA,NA,NA,NA,"ACHE",-0.00868976797688018,0.0417339674061252
"ACOT13_Q9NPJ3_OID31522_v1_Oncology_II","acc_ave",45,0.182278471185985,0.160952901672956,0.257426085582352,45,0.320492547931798,0.218896027520452,0.143158048427989,45,0.532915880915585,0.419154807207759,0.210264258502758,45,0.443090222961269,0.440833575234354,0.320335315236809,45,0.433905009794021,0.460721706617403,0.351559316576806,NA,NA,NA,NA,"ACOT13",0.182278471185985,0.589347447134564
"ACOX1_Q15067_OID20124_v1_Cardiometabolic","acc_ave",27,0.123677566439401,0.114855389458741,0.28156463356893,27,0.0233697854084902,0.140378340097685,0.867781467109894,27,-0.00922576812914411,0.132857170657864,0.945169728160778,27,0.226479755975175,0.446189640686404,0.616022445041357,27,-0.157969612042656,0.159596984716698,0.331754151783741,NA,NA,NA,NA,"ACOX1",0.123677566439401,0.550421896442011
"ACP1_P24666_OID30524_v1_Inflammation_II","acc_ave",28,-0.0302319860388086,0.0464834889492428,0.515446035835024,28,-0.0357375885098227,0.0654084798686074,0.584807872701734,28,-0.0344035458679799,0.0520063925047691,0.513881833189718,28,-0.0585269912339168,0.120375752270226,0.630746595802977,28,-0.0903110800156361,0.0635728215449793,0.16731742898844,NA,NA,NA,NA,"ACP1",-0.0302319860388086,0.287816796075615
"ACP5_P13686_OID20314_v1_Cardiometabolic","acc_ave",105,-0.0310441718140351,0.0650174057110474,0.633024071921832,105,0.0166733114774886,0.0954708008216944,0.861360122373466,105,-0.0231175361438094,0.0761984942054355,0.762201993284934,105,0.326738600906705,0.242605951392315,0.180976338053522,105,-0.0381657398881065,0.0966323216418907,0.693690360666825,NA,NA,NA,NA,"ACP5",-0.0310441718140351,0.198579774810377
"ACP6_Q9NPH0_OID21432_v1_Oncology","acc_ave",54,0.0159637583140342,0.0490719775656174,0.74494409922648,54,0.037231012462421,0.0616302158332038,0.54577501209568,54,0.0193454049845601,0.0499530259486609,0.700105725610114,54,0.0193454049845601,0.0771274264918622,0.802920098069227,54,-0.0341207780656753,0.054477994808176,0.533843520431969,NA,NA,NA,NA,"ACP6",0.0159637583140342,0.127876315585052
"ACRBP_Q8NEB7_OID31385_v1_Oncology_II","acc_ave",49,0.120026107810327,0.0982180694554693,0.221693662781131,49,-0.00246370431574067,0.137353174988199,0.985689109608872,49,0.0293248872722747,0.125783539531582,0.816645820051485,49,0.357996690405559,0.30427491730891,0.245174430845216,49,-0.0173308973013708,0.149785980440967,0.908379767556743,NA,NA,NA,NA,"ACRBP",0.120026107810327,0.654246721222552
"ACRV1_P26436_OID30513_v1_Inflammation_II","acc_ave",24,-0.350800190598369,0.333102691577362,0.29228175482258,24,-0.193013412835144,0.387966806240998,0.618836636058135,24,-0.203159929496345,0.478304528635002,0.674965962897903,24,-0.743202194186024,0.685201631619376,0.289316801096837,24,0.613362188931748,0.821005446700035,0.462921813182709,NA,NA,NA,NA,"ACRV1",-0.350800190598369,0.534198293870014
"ACSL1_P33121_OID30080_v1_Cardiometabolic_II","acc_ave",13,-0.348126635935448,0.361142147071005,0.335065908512291,13,-0.0893379460743435,0.464456384873804,0.847468459199108,13,0.0657106170287092,0.824764478495301,0.937811396281883,13,-0.0847666098472244,0.89059395015629,0.925742901793439,13,1.38834563504091,0.798434232476328,0.109934150391737,NA,NA,NA,NA,"ACSL1",-0.348126635935448,0.474869757477101
"ACTA2_P62736_OID20079_v1_Cardiometabolic","acc_ave",26,-0.143794839897837,0.253508480720811,0.570565366099586,26,0.105221284436104,0.326821127802339,0.747487740106004,26,0.690236975978545,0.711455274167899,0.341252099277762,26,0.793923677461778,0.713141452188477,0.276179692629311,26,-1.76298761659244,0.780494671294374,0.0332581721705866,NA,NA,NA,NA,"ACTA2",-0.143794839897837,0.243694593997447
"ACTN2_P35609_OID30192_v1_Cardiometabolic_II","acc_ave",22,-0.0943608736790967,0.165530475319913,0.568642859239786,22,-0.118494470879813,0.202383767449349,0.558215635228865,22,-0.124154611841703,0.178435066089719,0.494184952715023,22,0.122261425362726,0.382712784350714,0.752533966557808,22,-0.171529466434508,0.312958918602963,0.589696322981598,NA,NA,NA,NA,"ACTN2",-0.0943608736790967,0.245160410157608
"ACTN4_O43707_OID20435_v1_Inflammation","acc_ave",8,-0.2208257314518,0.339245329976631,0.51509021166586,8,-0.476462365177349,0.458176262444911,0.298381423918743,8,-0.510113179493632,0.717482108505169,0.500096070053757,8,-0.510113179493632,0.716443963385171,0.499496114339891,8,0.137393758448693,0.68886994754202,0.848499814476161,NA,NA,NA,NA,"ACTN4",-0.2208257314518,0.288116703002153
"ACVRL1_P37023_OID20999_v1_Neurology","acc_ave",61,0.0392819472702739,0.0664651453228476,0.554509872474623,61,-0.0178812879759187,0.0894981085123176,0.841640794935305,61,-0.000681834313106755,0.074014347304084,0.992680401164539,61,-0.109421894165028,0.224189029588583,0.62727303290283,61,0.046855025787527,0.0859385070930844,0.587660426994293,NA,NA,NA,NA,"ACVRL1",0.0392819472702739,0.256090717282029
"ACY1_Q03154_OID20137_v1_Cardiometabolic","acc_ave",59,-0.0287539073394819,0.0359040920342593,0.423216630732626,59,-0.0188140510696343,0.0329157028036199,0.56760461991488,59,-0.00562096895346365,0.0337595598689183,0.8683425227016,59,-0.0575185633996078,0.225922903947975,0.799937401847124,59,0.0055168369450445,0.039215625141084,0.888619070392508,NA,NA,NA,NA,"ACY1",-0.0287539073394819,0.373437274589371
"ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II","acc_ave",86,-0.0569145561727312,0.0702959292475535,0.418145802841117,86,0.0303191500201128,0.088354991799092,0.73148447171406,86,-0.0285569473204177,0.0736558784720099,0.699201592126896,86,0.0966786172167478,0.193008542895653,0.617733838361965,86,-0.129625902285563,0.106173812871825,0.225545885593871,NA,NA,NA,NA,"ACY3",-0.0569145561727312,0.37867225810935
"ACYP1_P07311_OID30642_v1_Inflammation_II","acc_ave",50,0.0402202039767151,0.0624152376961845,0.519317904247185,50,0.0456502353827017,0.076184230522841,0.549033882505873,50,0.0228768646726891,0.0650772302130804,0.726694902191186,50,0.0228768646726891,0.20927697656786,0.913400043626271,50,-0.0090555172904576,0.0727994650884862,0.901526047523293,NA,NA,NA,NA,"ACYP1",0.0402202039767151,0.284566704206958
"ADA_P00813_OID20645_v1_Inflammation","acc_ave",50,-0.00647057544936283,0.0236775262940383,0.784638602818986,50,-0.00924245666415073,0.0297584085580839,0.756117630565836,50,-0.0231752366356242,0.0268624231877114,0.392484501431725,50,0.0208719477528225,0.0706917299366511,0.769048076792514,50,-0.0148575146719844,0.0288461886718189,0.608875100644349,NA,NA,NA,NA,"ADA",-0.00647057544936283,0.105330329167404
"ADA2_Q9NZK5_OID20394_v1_Cardiometabolic","acc_ave",126,-0.0543876928565276,0.0486953735992609,0.264038576760699,126,-0.0411875419399767,0.0682252043175439,0.546043249680157,126,-0.0375001053841384,0.0598380581459225,0.532003227792379,126,-0.0375001053841384,0.146780389660311,0.798768876188556,126,-0.0329507551256675,0.0706624493917159,0.641810277419627,NA,NA,NA,NA,"ADA2",-0.0543876928565276,0.578332616878795
"ADAM12_O43184_OID30491_v1_Inflammation_II","acc_ave",17,0.045656990063279,0.186490062275946,0.806593760259197,17,0.0724207048010391,0.190860402021473,0.704358685939554,17,0.145809831815786,0.18350345301885,0.438480557313114,17,0.350459002541645,0.306742377828673,0.270047701709014,17,-0.243750566951814,0.416780528342405,0.567348076193274,NA,NA,NA,NA,"ADAM12",0.045656990063279,0.0933451419806205
"ADAM15_Q13444_OID20109_v1_Cardiometabolic","acc_ave",104,-0.0244889064801855,0.0471104957180921,0.603190094768426,104,-0.0358879588161233,0.0700019460895852,0.608181567573774,104,-0.0287930033205175,0.0531351002864705,0.589069509542839,104,0.132951523292897,0.133935716849992,0.323205961138744,104,0.0192205214120755,0.0593654645280785,0.746778083342141,NA,NA,NA,NA,"ADAM15",-0.0244889064801855,0.219545798807273
"ADAM22_Q9P0K1_OID21001_v1_Neurology","acc_ave",84,0.0114729886280716,0.041279765966817,0.781064173626768,84,0.0393802279821153,0.0587132505100472,0.502398088162712,84,0.0130752099849367,0.0464462413822251,0.779017798456082,84,0.152709932410129,0.122506894225876,0.216072227472071,84,0.0543368218919475,0.0515202342309305,0.29467413903016,NA,NA,NA,NA,"ADAM22",0.0114729886280716,0.10731328224687
"ADAM23_O75077_OID20651_v1_Inflammation","acc_ave",66,-0.0419962290639588,0.0675467882413321,0.534115873581543,66,0.0671060332193129,0.0954802174513173,0.482163840128457,66,0.0194572529963732,0.0846745191480909,0.81897750986621,66,0.0852809552341842,0.210483588091859,0.686685371266688,66,0.0162914315422339,0.0906655260386757,0.857965872327734,NA,NA,NA,NA,"ADAM23",-0.0419962290639588,0.272364514885326
"ADAM8_P78325_OID21039_v1_Neurology","acc_ave",97,0.0737494551498606,0.0611709274331035,0.227960502348434,97,0.151342118525005,0.0863090417035951,0.0795177815555826,97,0.133309685350659,0.071405842612855,0.0649631316775941,97,-0.169868184977906,0.156509301704328,0.280482371741221,97,0.145333116068301,0.0821858535021965,0.0802129538406409,NA,NA,NA,NA,"ADAM8",0.0737494551498606,0.642140394657882
"ADAM9_Q13443_OID31488_v1_Oncology_II","acc_ave",82,-0.0840686469295564,0.0705053079535154,0.233114903497276,82,-0.101502713808408,0.100377028966603,0.311913745593016,82,-0.0510195471231816,0.134992018757175,0.706460136332555,82,-0.0869752239988548,0.184598234371874,0.638793300703347,82,0.040072667271269,0.170370235612798,0.814647307027292,NA,NA,NA,NA,"ADAM9",-0.0840686469295564,0.632429960285843
"ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II","acc_ave",19,0.166423608522766,0.0883350025098677,0.059564265277154,19,0.187753061987634,0.118612685107167,0.113442254745645,19,0.213776346804261,0.104493788172118,0.0556696379793714,19,0.294207499575382,0.226403685681619,0.210176275634849,19,0.365882600729377,0.136703974023022,0.0159385742195497,NA,NA,NA,NA,"ADAMTS1",0.166423608522766,1.22501421085258
"ADAMTS13_Q76LX8_OID20249_v1_Cardiometabolic","acc_ave",100,0.0585085429840697,0.0627881196682174,0.351418712561482,100,0.161383590731492,0.0997510056625191,0.105691845898871,100,0.0953998693242797,0.0809013261556698,0.241139675169389,100,0.144485214134396,0.229692046471152,0.530772451667126,100,0.071232044268923,0.0933546111398917,0.447280441407996,NA,NA,NA,NA,"ADAMTS13",0.0585085429840697,0.454175116643169
"ADAMTS15_Q8TE58_OID21275_v1_Oncology","acc_ave",62,-0.0690017957859765,0.0997663285591316,0.48916713557579,62,-0.037925593985441,0.139513646716468,0.78574392156711,62,-0.0656290924291891,0.101377749921877,0.51982032293167,62,-0.193626390101451,0.236259446248099,0.415663478707146,62,0.15286821965245,0.186849873885556,0.416518076549971,NA,NA,NA,NA,"ADAMTS15",-0.0690017957859765,0.310542728490885
"ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic","acc_ave",42,-0.0147773801821954,0.0582428534651433,0.799711836662276,42,-0.0224190363020012,0.0708164836049322,0.751562807244817,42,-0.012873378462257,0.0550659543920833,0.816318334665319,42,0.0423075314065868,0.218671571548725,0.847542134121379,42,-0.0222969039146978,0.0764123167375656,0.771949676928655,NA,NA,NA,NA,"ADAMTS16",-0.0147773801821954,0.0970664758733623
"ADAMTS4_O75173_OID30471_v1_Inflammation_II","acc_ave",35,0.0250039737037313,0.05307185261001,0.637544784253071,35,0.0480166707818873,0.0648369218488163,0.45895054054587,35,0.0401925252517064,0.055369492538656,0.472869730950033,35,-0.170204687097777,0.277705881059981,0.544023628453477,35,0.0646249154136335,0.062539368185038,0.308955070700291,NA,NA,NA,NA,"ADAMTS4",0.0250039737037313,0.195489302861296
"ADAMTS8_Q9UP79_OID21502_v1_Oncology","acc_ave",87,0.0144043226139031,0.0447442094424385,0.747508785414015,87,0.0450853036246913,0.0513347170722796,0.379801844958883,87,0.0251544190652657,0.043685296926263,0.56624754558262,87,-0.00136861785651643,0.135283359207021,0.991951629971815,87,0.0626156619885582,0.0577307562696927,0.281158842333512,NA,NA,NA,NA,"ADAMTS8",0.0144043226139031,0.126383698743457
"ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II","acc_ave",75,-0.193905418865055,0.142940486691892,0.174925346507629,75,-0.0730803732323599,0.179119911289897,0.68327593155571,75,0.13155349476983,0.353612483561117,0.710935774724108,75,0.349768113425913,0.41461792326868,0.401616502390898,75,-0.477396100813483,0.362103016724858,0.191491914001763,NA,NA,NA,NA,"ADAMTSL2",-0.193905418865055,0.757147257125971
"ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II","acc_ave",36,0.00322512526000395,0.0693971329371887,0.962932882730667,36,0.0448705406320093,0.0807809293526572,0.578580353742171,36,0.0373394703355658,0.06591610217902,0.574689355225504,36,0.0169061123332237,0.179654239308137,0.925563522180902,36,0.061354253024015,0.0900207862087661,0.500135901123769,NA,NA,NA,NA,"ADAMTSL4",0.00322512526000395,0.0164039825281464
"ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II","acc_ave",42,-0.00553723140488545,0.0628831868840358,0.929832300094665,42,0.00459401183035248,0.0865348936231183,0.957661356174177,42,-0.00104016565450582,0.0705595283092211,0.988309773812159,42,-0.0529184455135843,0.139181394430411,0.705750655262432,42,-0.0145550280247837,0.0938177345092633,0.877489970520773,NA,NA,NA,NA,"ADAMTSL5",-0.00553723140488545,0.0315953715652459
"ADCYAP1R1_P41586_OID21188_v1_Oncology","acc_ave",11,-0.0592954015295063,0.110400996364546,0.591204632174705,11,-0.082987634335643,0.115818311116756,0.473662338836832,11,-0.0924202103591991,0.107332501602215,0.409373632613957,11,0.0911164099532904,0.472721900191439,0.851014256671833,11,-0.240292880059779,0.13164217431543,0.101240406235992,NA,NA,NA,NA,"ADCYAP1R1",-0.0592954015295063,0.228262171839157
"ADD1_P35611_OID30655_v1_Inflammation_II","acc_ave",46,0.138300643982555,0.111701717575589,0.215669865036736,46,0.0805930991257634,0.13807081811102,0.559416501187868,46,0.0679513357274892,0.111166267860964,0.544104059313825,46,0.368631196968483,0.247674162702159,0.143627862829109,46,-0.0111368081002118,0.197699025905441,0.955332253556497,NA,NA,NA,NA,"ADD1",0.138300643982555,0.666210533444289
"ADGRB3_O60242_OID20974_v1_Neurology","acc_ave",77,-0.0313360622479069,0.0227694211863816,0.168749054133401,77,-0.00524302843791281,0.0275677832997072,0.849162755866286,77,-0.0341840150345218,0.0225435595657679,0.133578453931635,77,-0.0148184433401717,0.0650663322443091,0.820457129289448,77,-0.0381111282937123,0.0276554875863628,0.17228006584276,NA,NA,NA,NA,"ADGRB3",-0.0313360622479069,0.772758652783135
"ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II","acc_ave",92,-0.0124642950830566,0.0550155317257504,0.820766235063041,92,-0.0173590704454591,0.0632604289280986,0.783772278086178,92,-0.0173796428002735,0.057648797537646,0.763740523522593,92,-0.273963250741266,0.242474270540436,0.26150240591472,92,0.0120303683196774,0.0676309889370176,0.859215030764334,NA,NA,NA,NA,"ADGRD1",-0.0124642950830566,0.0857805180064104
"ADGRE1_Q14246_OID31483_v1_Oncology_II","acc_ave",129,-0.113093536503199,0.0460726993989686,0.0141011728658276,129,-0.0681988504277096,0.0508277029463567,0.179672091710528,129,-0.0955632838233909,0.0448774767907366,0.0351337001680463,129,-0.0955632838233909,0.184767550984783,0.605903467927967,129,-0.0537710014494834,0.0572262347879483,0.349195417043816,NA,NA,NA,NA,"ADGRE1",-0.113093536503199,1.85074476337491
"ADGRE2_Q9UHX3_OID20755_v1_Inflammation","acc_ave",95,-0.045282666145404,0.0703354863247343,0.519698863278711,95,-0.0381097251828674,0.112387482231649,0.734540230112101,95,-0.0170640719875816,0.0876775161987977,0.84610801672446,95,0.145576974854549,0.18115196567181,0.423645160172727,95,-0.101993169248848,0.121448332163549,0.403170315969668,NA,NA,NA,NA,"ADGRE2",-0.045282666145404,0.284248233095022
"ADGRE5_P48960_OID20260_v1_Cardiometabolic","acc_ave",113,-0.0430171857238038,0.0561827959013376,0.443875813369227,113,-0.042238071313814,0.0753505365071165,0.575101376222055,113,-0.012321704657591,0.0598745616897555,0.837327001834667,113,0.0960722173222148,0.16727078946101,0.566881795596966,113,-0.0154646055494986,0.0800347038873771,0.847136859443622,NA,NA,NA,NA,"ADGRE5",-0.0430171857238038,0.352738518877445
"ADGRF5_Q8IZF2_OID30349_v1_Cardiometabolic_II","acc_ave",109,0.0237832671768982,0.0820145838009631,0.771825212289089,109,0.0159093567905717,0.113888455748334,0.888902996240444,109,0.0928820029082491,0.150491933068527,0.53840895402398,109,-0.0584696179845636,0.233513092793802,0.80276055747777,109,0.0869919059128366,0.160848482095995,0.589747941490169,NA,NA,NA,NA,"ADGRF5",0.0237832671768982,0.11248103895562
"ADGRG1_Q9Y653_OID21294_v1_Oncology","acc_ave",79,-0.0241974598437319,0.0973538813159603,0.803707676082928,79,0.0111076629802314,0.137172421017174,0.935461102719334,79,0.0505746099084288,0.132279085339138,0.703254441242706,79,0.178942930030196,0.226307676355192,0.431512954339088,79,-0.182025849582128,0.222834340828003,0.416525081716363,NA,NA,NA,NA,"ADGRG1",-0.0241974598437319,0.0949018837754776
"ADGRG2_Q8IZP9_OID20189_v1_Cardiometabolic","acc_ave",72,0.300368588690051,0.0962510140183866,0.00180434151774303,72,0.277651644786001,0.146477465212169,0.0580229302890463,72,0.281668884368654,0.127405533286778,0.0302718684444941,72,0.383451920163554,0.320216603438835,0.235103444217615,72,0.159485338978202,0.140610052336227,0.2605638581699,NA,NA,NA,NA,"ADGRG2",0.300368588690051,2.74368125768444
"ADGRV1_Q8WXG9_OID30877_v1_Neurology_II","acc_ave",20,-0.0905671194082573,0.23986036405554,0.705740632197275,20,0.16111279734536,0.272406856530858,0.554224450438138,20,0.19497137415269,0.288300499104017,0.5070135899637,20,0.19497137415269,0.600379254664511,0.748920919833604,20,-0.22151800589708,0.47667632186219,0.647708511533682,NA,NA,NA,NA,"ADGRV1",-0.0905671194082573,0.15135487784563
"ADH1B_P00325_OID30612_v1_Inflammation_II","acc_ave",50,-0.321755122539951,0.143920944439283,0.0253754978012117,50,-0.45177931246922,0.179721159992714,0.011944519246514,50,-0.396525715955884,0.214335601142284,0.0703451768916067,50,-0.53304659113206,0.295786076572569,0.0776771621934586,50,-0.635528741378914,0.323613906249926,0.0553535883881813,NA,NA,NA,NA,"ADH1B",-0.321755122539951,1.59558542926794
"ADH4_P08319_OID20117_v1_Cardiometabolic","acc_ave",54,-0.227053123246122,0.13271465772279,0.0871112400630691,54,-0.162386637476653,0.170630470969623,0.341256230541685,54,-0.133741039935842,0.179240820813702,0.45887202034519,54,-0.0828750115798922,0.30991426660295,0.790189305132224,54,-0.178006257175801,0.326802806005478,0.588295119995802,NA,NA,NA,NA,"ADH4",-0.227053123246122,1.05992580386236
"ADIPOQ_Q15848_OID30748_v1_Inflammation_II","acc_ave",113,-0.0513168296951869,0.0585230954498259,0.380560195135369,113,0.00396685146165707,0.076019743220374,0.958383788290939,113,-0.00551553078954825,0.0623166507451202,0.929630882308279,113,0.0759101281323638,0.18423595148405,0.681107381648755,113,-0.0249574245883391,0.0784550684188524,0.750998409137149,NA,NA,NA,NA,"ADIPOQ",-0.0513168296951869,0.419576638900031
"ADM_P35318_OID21467_v1_Oncology","acc_ave",73,0.0213761697722019,0.0860816605232328,0.803883483931825,73,-0.122977645837388,0.130047276815538,0.344333259011656,73,-0.0361263984563944,0.143360143978683,0.80176093507632,73,-0.125666986390829,0.253410970877639,0.621474010785858,73,0.078560981200622,0.151326498735461,0.605271482180006,NA,NA,NA,NA,"ADM",0.0213761697722019,0.094806893978501
"ADRA2A_P08913_OID30067_v1_Cardiometabolic_II","acc_ave",22,-0.44147994135539,0.240056977675852,0.0659058983746541,22,-0.53422213271034,0.295863327135204,0.0709748678510327,22,-0.542845669433318,0.515141020550351,0.303957622774192,22,-0.519286128315292,0.527713614875724,0.336303023168932,22,-0.257055883294645,0.662809359636399,0.702240369295704,NA,NA,NA,NA,"ADRA2A",-0.44147994135539,1.18107571564981
"AFAP1_Q8N556_OID30569_v1_Inflammation_II","acc_ave",57,0.0292444717864441,0.0236262925653457,0.21579263262074,57,0.0348922156835923,0.0270015360689493,0.196277239532411,57,0.025565164776614,0.0236790122746279,0.284924014589377,57,-0.039582605196852,0.0755409278754988,0.60235408791394,57,0.0229005382560145,0.0289996608158041,0.433104327167843,NA,NA,NA,NA,"AFAP1",0.0292444717864441,0.665963386653929
