"exposure","outcome","Inverse_variance_weighted_nsnp","Inverse_variance_weighted_b","Inverse_variance_weighted_se","Inverse_variance_weighted_pval","Weighted_median_nsnp","Weighted_median_b","Weighted_median_se","Weighted_median_pval","Weighted_mode_nsnp","Weighted_mode_b","Weighted_mode_se","Weighted_mode_pval","Simple_mode_nsnp","Simple_mode_b","Simple_mode_se","Simple_mode_pval","MR_Egger_nsnp","MR_Egger_b","MR_Egger_se","MR_Egger_pval","Wald_ratio_nsnp","Wald_ratio_b","Wald_ratio_se","Wald_ratio_pval","outcome2","-LOG10P"
"acc_425","ACAN_P16112_OID20159_v1_Cardiometabolic",19,0.263173069976422,0.0931483898569824,0.00472349040491884,19,0.348395870603213,0.116977625681609,0.00289840743281486,19,0.576122210570899,0.262170808286545,0.0413132715473594,19,0.580732907566532,0.265982356309849,0.0424934045021854,19,0.365492044878643,0.334400748673055,0.289651134699019,NA,NA,NA,NA,"ACAN",2.32573696251271
"acc_425","ACE_P12821_OID30696_v1_Inflammation_II",19,-0.119688655993524,0.0974285955437241,0.219268469514591,19,-0.0382001775657413,0.115667305076914,0.741204210564527,19,-0.00453714277890427,0.196927365437659,0.981872116340331,19,-0.0102412334386357,0.210484000097376,0.961729545186104,19,-0.211410379825992,0.349267328513903,0.552977278714828,NA,NA,NA,NA,"ACE",0.659023814744417
"acc_425","ACE2_Q9BYF1_OID20105_v1_Cardiometabolic",19,-0.144235520878764,0.0771792242631976,0.0616452593330858,19,-0.0944162383758923,0.106808843789146,0.376710260974381,19,-0.0786412926851099,0.197303108035932,0.694890342298997,19,-0.0676016439127463,0.19563047001257,0.733680669593211,19,0.0499889102831268,0.270693811766912,0.855673332550433,NA,NA,NA,NA,"ACE2",1.21010031606167
"acc_425","ACHE_P22303_OID30585_v1_Inflammation_II",19,0.0250772012156282,0.0861365948266771,0.770949638077019,19,0.109638217306941,0.114270786338985,0.337327199430357,19,0.245334161361997,0.217165275700234,0.273428129534605,19,0.245334161361997,0.226701678867094,0.293453607815833,19,0.261881531364293,0.303986519959675,0.400956456819237,NA,NA,NA,NA,"ACHE",0.112973991105488
"acc_425","ACOT13_Q9NPJ3_OID31522_v1_Oncology_II",19,0.0602049789225902,0.0860384943408516,0.484086766355563,19,0.125994070094896,0.123138150600438,0.30621669268683,19,0.203439577931664,0.240035184306874,0.407822578229737,19,0.212064108619531,0.231987588770689,0.372737746916658,19,0.141228251540128,0.301686137705672,0.645637665716743,NA,NA,NA,NA,"ACOT13",0.315076789652669
"acc_425","ACOX1_Q15067_OID20124_v1_Cardiometabolic",19,0.100958227940667,0.105012922805683,0.336356808823902,19,-0.0201150265165622,0.129701738090215,0.876752894419136,19,-0.0919801345275089,0.229487627003211,0.693280208213658,19,-0.0675425738148547,0.219282124520845,0.761605422887449,19,0.412162078634811,0.370298927154185,0.281177575971786,NA,NA,NA,NA,"ACOX1",0.473199776529657
"acc_425","ACP1_P24666_OID30524_v1_Inflammation_II",19,-0.00101757537940157,0.0889766768759142,0.990875249390726,19,-0.0419152573109296,0.11606133940311,0.717989220019556,19,-0.0718837245275996,0.190632446880985,0.710522814109088,19,-0.0718837245275996,0.209334597465457,0.735282168281385,19,0.457845027495149,0.298653665374625,0.143667088359123,NA,NA,NA,NA,"ACP1",0.00398101949212054
"acc_425","ACP5_P13686_OID20314_v1_Cardiometabolic",19,-0.0965765663225232,0.10685035126975,0.366075558684608,19,-0.0480629167786086,0.113473447167058,0.671886066951404,19,-0.00990801147547882,0.217510777101272,0.964169035434116,19,0.0521041041482089,0.225898765329987,0.820186044384115,19,0.0152740023811615,0.386673919614453,0.968951154820754,NA,NA,NA,NA,"ACP5",0.436429266154655
"acc_425","ACP6_Q9NPH0_OID21432_v1_Oncology",19,-0.0361331618530361,0.0587458077524932,0.53850424534222,19,0.00375067527928353,0.0755325588240665,0.960396197895706,19,0.0174849653876249,0.116942431132655,0.882807662586779,19,0.0234987985974811,0.128762425428687,0.857232120296962,19,0.00254177726725965,0.20216370916449,0.990114941923953,NA,NA,NA,NA,"ACP6",0.268810868556469
"acc_425","ACRBP_Q8NEB7_OID31385_v1_Oncology_II",19,0.0432208541797162,0.0854958003892241,0.613185300803144,19,0.00841123046495691,0.113202578122594,0.940769716610457,19,-0.119176406362883,0.220815906285142,0.596011821830784,19,0.0470675459023335,0.219449625318832,0.832583858478924,19,-0.00104869475961222,0.299414671852186,0.997246201710051,NA,NA,NA,NA,"ACRBP",0.212408264542708
"acc_425","ACRV1_P26436_OID30513_v1_Inflammation_II",19,0.084320670491389,0.0625784380536891,0.177838668497713,19,0.0857565876574999,0.0791096058097658,0.278354850883374,19,0.0171625940360777,0.144914545900899,0.907036624619438,19,0.0345615724133483,0.145211952869819,0.814563349148687,19,-0.043631819530175,0.223391698201334,0.847461497489456,NA,NA,NA,NA,"ACRV1",0.749973801918719
"acc_425","ACSL1_P33121_OID30080_v1_Cardiometabolic_II",19,0.0415270386276972,0.0880763300048301,0.637291428242907,19,0.00244366673638346,0.124268076660801,0.984311028537585,19,0.0129007943057882,0.22330380263069,0.954566448911186,19,0.345502642362018,0.255561027439002,0.193139739331517,19,0.0790922209829443,0.308779380148484,0.800912898889398,NA,NA,NA,NA,"ACSL1",0.195661922869328
"acc_425","ACTA2_P62736_OID20079_v1_Cardiometabolic",19,0.0631786245646147,0.0778235471679269,0.416895569406421,19,0.0567965297717429,0.104584739875687,0.587083614454719,19,0.0457578967163231,0.205291627314628,0.826129199641671,19,0.0732397585587367,0.208385892632215,0.729322192420293,19,0.0213611804065945,0.273036283867403,0.938554075673093,NA,NA,NA,NA,"ACTA2",0.379972720351197
"acc_425","ACTN2_P35609_OID30192_v1_Cardiometabolic_II",19,-0.0248519898060856,0.0853512851623082,0.770919010776999,19,-0.0179330421541889,0.111558639397809,0.87229037163081,19,-0.0176130593252783,0.198901294192408,0.930415939164576,19,-0.0114161331250203,0.205170116600321,0.956239757751678,19,-0.0767685386616255,0.299255377978684,0.80061893201683,NA,NA,NA,NA,"ACTN2",0.112991244543264
"acc_425","ACTN4_O43707_OID20435_v1_Inflammation",19,0.00984697791379828,0.0876628056154624,0.910563429371992,19,0.0320938818127122,0.116136548093909,0.782282253342328,19,0.0218070750861512,0.209698261930086,0.918325142510037,19,0.0409945835098879,0.221771319786604,0.855412938364123,19,0.384934111209131,0.307215041863972,0.227174375972061,NA,NA,NA,NA,"ACTN4",0.0406897960889747
"acc_425","ACVRL1_P37023_OID20999_v1_Neurology",19,0.0340744283618805,0.0797556657336988,0.669208020218123,19,0.0297950134807101,0.110572630959331,0.787574937792102,19,0.0817053132726846,0.184773023140925,0.663616847501143,19,0.13506167424899,0.198935674258966,0.505824216062494,19,0.0540410905043264,0.279733273149609,0.849101096555662,NA,NA,NA,NA,"ACVRL1",0.17443886281484
"acc_425","ACY1_Q03154_OID20137_v1_Cardiometabolic",19,-0.207948092551235,0.102897166894067,0.0432868900433266,19,-0.143835545558962,0.12656947474763,0.255782603962688,19,-0.0980846221256702,0.23490943774199,0.681220001230069,19,-0.0924463753475886,0.244981276971953,0.710317808041538,19,0.106371166857295,0.362557039364182,0.772774357635443,NA,NA,NA,NA,"ACY1",1.36364361505401
"acc_425","ACY3_Q96HD9_OID30086_v1_Cardiometabolic_II",19,-0.120338834719391,0.134932827081348,0.372477338736169,19,-0.201028122158545,0.12158848955553,0.0982599988813912,19,-0.241777421014951,0.186884549881436,0.212115474006029,19,-0.241777421014951,0.205735992638386,0.255233301879643,19,0.0710877525596677,0.483644316875632,0.884874071617584,NA,NA,NA,NA,"ACY3",0.428900144288061
"acc_425","ACYP1_P07311_OID30642_v1_Inflammation_II",19,0.093630027640786,0.109610470121718,0.392990321550701,19,0.0697054331701544,0.126548117447694,0.581755993800728,19,0.0825953332097091,0.215888901517878,0.706509314478689,19,0.0775873619352652,0.232776085641746,0.742748999338263,19,0.580830409694629,0.375840189169619,0.14065675135482,NA,NA,NA,NA,"ACYP1",0.405618145168803
"acc_425","ADA_P00813_OID20645_v1_Inflammation",19,-0.0134534649010956,0.0851609204678067,0.874474939403615,19,0.0475679128780173,0.10588875266652,0.653269096176888,19,0.056932715486717,0.194183545731315,0.772730110678564,19,0.0950311960130685,0.172584728326294,0.588653302056975,19,-0.00542295693130898,0.30718498424537,0.986120643405685,NA,NA,NA,NA,"ADA",0.0582526319653771
"acc_425","ADA2_Q9NZK5_OID20394_v1_Cardiometabolic",19,-0.149148750946799,0.0938519620054771,0.112017139251118,19,-0.160387665757943,0.117430753901999,0.171999762425428,19,-0.0551132109177319,0.232507934101934,0.815304106445975,19,-0.0495419278933804,0.228963796941631,0.831129092702803,19,0.124939161426018,0.331103423100753,0.71058895956109,NA,NA,NA,NA,"ADA2",0.950715522752067
"acc_425","ADAM12_O43184_OID30491_v1_Inflammation_II",19,0.0131298771543215,0.0861524657719709,0.878869247479262,19,0.0762779331956363,0.117224576472851,0.515240706901209,19,0.100661267510912,0.205607449092367,0.630344304423094,19,0.0913433976745175,0.210945526024727,0.670145235592929,19,-0.123361923807231,0.301768472183846,0.687792602586306,NA,NA,NA,NA,"ADAM12",0.0560757316635467
"acc_425","ADAM15_Q13444_OID20109_v1_Cardiometabolic",19,-0.0666431419326646,0.0821813872216273,0.41740734132277,19,-0.0980271328349358,0.106447782342508,0.357105728473715,19,-0.245492138388158,0.231820732176559,0.30361622831644,19,-0.18545502800887,0.22144970888256,0.413316444561554,19,-0.119673913720692,0.292365912575344,0.687409158962638,NA,NA,NA,NA,"ADAM15",0.379439916871113
"acc_425","ADAM22_Q9P0K1_OID21001_v1_Neurology",19,-0.0156843123548288,0.077635565103455,0.839897307690007,19,0.0570081760469772,0.11443561494897,0.618365545038123,19,0.265235338640909,0.220120325823503,0.243823966127607,19,0.269212447132533,0.227148835351596,0.251357869375607,19,-0.170607413394421,0.270837459252722,0.537118849847741,NA,NA,NA,NA,"ADAM22",0.0757738108785268
"acc_425","ADAM23_O75077_OID20651_v1_Inflammation",19,-0.00246226424553255,0.097838712378876,0.979922106332604,19,0.0820386242618571,0.115514526116773,0.477579005417798,19,0.144741273033493,0.19956150289786,0.477594394534082,19,0.175101325127949,0.217724230721689,0.43175575472731,19,-0.150535920330808,0.349009796182162,0.671653510845825,NA,NA,NA,NA,"ADAM23",0.00880844485282048
"acc_425","ADAM8_P78325_OID21039_v1_Neurology",19,0.0398485223364315,0.0945786017943958,0.673516287775685,19,0.138800874770638,0.12688805862054,0.274005657601751,19,0.236336651389573,0.249463673186951,0.355991861518562,19,0.251630342111796,0.255424740487783,0.337610827579566,19,-0.339284546160812,0.326593157007595,0.313420930839673,NA,NA,NA,NA,"ADAM8",0.171651897185881
"acc_425","ADAM9_Q13443_OID31488_v1_Oncology_II",19,0.106362114024308,0.0845292675404082,0.208287828832265,19,0.0669866288385977,0.119980217806827,0.576630023525943,19,0.0337008636505423,0.225622676148847,0.882923901268732,19,0.0294413455774079,0.233448033427942,0.901038744351185,19,-0.28689809524713,0.29626293241547,0.346426083302883,NA,NA,NA,NA,"ADAM9",0.681336107034592
"acc_425","ADAMTS1_Q9UHI8_OID30528_v1_Inflammation_II",19,-0.0846986142052027,0.0870979010095394,0.330825241282583,19,-0.0722834190587051,0.117347392297646,0.537909000206862,19,-0.0528490441755118,0.22739646778757,0.818842147718025,19,-0.0699444304584618,0.222716125748755,0.757092227240958,19,-0.529281453622287,0.305252729131327,0.101029412882479,NA,NA,NA,NA,"ADAMTS1",0.480401362083407
"acc_425","ADAMTS13_Q76LX8_OID20249_v1_Cardiometabolic",19,0.0328425609816453,0.0813012482774235,0.686241150250402,19,0.0887447896874205,0.109713386389761,0.418585087893853,19,0.232968579609568,0.190669517604628,0.237527041926033,19,0.247872067526383,0.209805397065811,0.252803437188615,19,-0.447312468128158,0.283878810711835,0.133516804101343,NA,NA,NA,NA,"ADAMTS13",0.163523243157077
"acc_425","ADAMTS15_Q8TE58_OID21275_v1_Oncology",19,-0.0413404614081443,0.0857611472132566,0.62977622251662,19,-0.0844957603059011,0.112993369816064,0.454584441391338,19,-0.126445141849417,0.194746251433088,0.524355613842685,19,-0.118501399815507,0.198167640792906,0.557299248013603,19,0.0086884376481116,0.300498110734883,0.97727034084036,NA,NA,NA,NA,"ADAMTS15",0.200813740372645
"acc_425","ADAMTS16_Q8TE57_OID20089_v1_Cardiometabolic",19,-0.0750033899784647,0.0798977477138426,0.347863105091279,19,-0.060276958911943,0.111670215969113,0.589351171784337,19,-0.0490840574166993,0.204972925388328,0.813449795568391,19,-0.0523979192117592,0.197396754317308,0.793683148893321,19,-0.155751571472462,0.281068311322239,0.586698399076011,NA,NA,NA,NA,"ADAMTS16",0.458591630766535
"acc_425","ADAMTS4_O75173_OID30471_v1_Inflammation_II",19,-0.0752252405975506,0.0857094357451294,0.380118775222905,19,-0.0534928286918295,0.113271582190851,0.636746313181168,19,-0.113901471565856,0.201005432148793,0.577944298126133,19,-0.10276902553426,0.234504929643015,0.66642768988448,19,-0.20746263859033,0.30034888435894,0.499053356025384,NA,NA,NA,NA,"ADAMTS4",0.420080678741211
"acc_425","ADAMTS8_Q9UP79_OID21502_v1_Oncology",19,-0.00588710733269539,0.139827907544405,0.966416970949478,19,0.0324922770500512,0.113258498340296,0.774199613912533,19,0.0274879047182313,0.166408682455154,0.87064084440862,19,0.034215007316504,0.170961965761105,0.843620843147888,19,0.0668121212911212,0.501003977692668,0.895477376111309,NA,NA,NA,NA,"ADAMTS8",0.014835452144926
"acc_425","ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II",19,0.12413005146126,0.0845324839488229,0.141987406011616,19,0.0872469112558803,0.111428357643823,0.433634979092143,19,0.0583759570729755,0.218096537733038,0.79200315792702,19,0.110958579617557,0.233443659990215,0.640281385502186,19,0.382508040631989,0.296130766321426,0.21375188179969,NA,NA,NA,NA,"ADAMTSL2",0.84775017492835
"acc_425","ADAMTSL4_Q6UY14_OID30275_v1_Cardiometabolic_II",19,0.0468531683682157,0.0837381159403553,0.575806741131283,19,-0.0756501297587165,0.115387610957758,0.512070303346367,19,-0.179070655688226,0.199776318710055,0.381894439235107,19,-0.192689412871281,0.231416310120976,0.415952160837045,19,0.116747200515901,0.293221291596832,0.695472505417326,NA,NA,NA,NA,"ADAMTSL4",0.239723255020666
"acc_425","ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II",19,-0.0176879125600532,0.0967748740555618,0.854975498073182,19,-0.00710132195656009,0.122916239249373,0.953928913296672,19,0.00998980925769066,0.202169773650034,0.961134366986873,19,-0.00688883606809343,0.219263068302121,0.975281834456594,19,0.414012943497066,0.333013616058089,0.230656040161672,NA,NA,NA,NA,"ADAMTSL5",0.0680463311245613
"acc_425","ADCYAP1R1_P41586_OID21188_v1_Oncology",19,-0.0780009747509544,0.0881786995719466,0.376384049892709,19,-0.169533191392388,0.127449395645331,0.183452370467584,19,-0.289979775020819,0.236583107959945,0.236107516989156,19,-0.294243278164609,0.234509494537377,0.225628997692047,19,-0.171439930654202,0.316070076963809,0.594575187017125,NA,NA,NA,NA,"ADCYAP1R1",0.424368789044873
"acc_425","ADD1_P35611_OID30655_v1_Inflammation_II",19,0.00994950706272163,0.0967169966726711,0.918064263630765,19,-0.00238541456375893,0.120238050082004,0.984171727624439,19,-0.0428893419468019,0.196755770715224,0.829894747440652,19,-0.0324647707696384,0.200907755873546,0.873428351300951,19,0.524649114352264,0.323662832760971,0.123422294093979,NA,NA,NA,NA,"ADD1",0.0371269175314462
"acc_425","ADGRB3_O60242_OID20974_v1_Neurology",19,-0.00520958347913881,0.0724022481758646,0.942639041941351,19,-0.0205093072690458,0.0855139395668179,0.810457523743009,19,-0.0168499589505251,0.138494277922965,0.904512000446257,19,0.0249803489881939,0.143966378224408,0.864182917074334,19,-0.164333088814959,0.258110494138232,0.532815230740686,NA,NA,NA,NA,"ADGRB3",0.0256545767251698
"acc_425","ADGRD1_Q6QNK2_OID30588_v1_Inflammation_II",19,-0.0657432329516203,0.101227069656455,0.516039176085416,19,-0.136628604284797,0.104512213526689,0.191111534365752,19,-0.168438005407407,0.170193007837433,0.335444833092286,19,-0.173387270305924,0.181474311868608,0.3520134624727,19,0.502687778207009,0.335503624688144,0.152392186001515,NA,NA,NA,NA,"ADGRD1",0.287317326838139
"acc_425","ADGRE1_Q14246_OID31483_v1_Oncology_II",19,-0.0266497836692554,0.145959254642288,0.855124659226781,19,0.166360718128736,0.123890410887855,0.179334980337766,19,0.190985816999503,0.233993482232353,0.425055237417614,19,0.208041150775088,0.205614460225078,0.325041202418137,19,-0.339718442713831,0.522280961320583,0.524094826341497,NA,NA,NA,NA,"ADGRE1",0.0679705696367792
"acc_425","ADGRE2_Q9UHX3_OID20755_v1_Inflammation",19,-0.094487233826871,0.0987335279552769,0.338571101516636,19,0.0455994884848908,0.114650153983894,0.690831261069518,19,0.0895177825200733,0.203378650304592,0.665065881644463,19,0.116050470294631,0.206435774405675,0.580939088266722,19,-0.0558618026057892,0.35731227808038,0.877607485676493,NA,NA,NA,NA,"ADGRE2",0.470350113526145
"acc_425","ADGRE5_P48960_OID20260_v1_Cardiometabolic",19,-0.0754881007829826,0.0812522125082126,0.352858501403177,19,0.0209786044468762,0.120133195952655,0.861372045872903,19,0.112541215196131,0.235268219192643,0.638157612400983,19,0.112541215196131,0.22721860723006,0.626381055332622,19,-0.0608169335035586,0.292969554032265,0.838017179472457,NA,NA,NA,NA,"ADGRE5",0.452399414667396
"acc_425","ADGRF5_Q8IZF2_OID30349_v1_Cardiometabolic_II",19,0.00188409696484194,0.0825999384312905,0.981801904945745,19,0.0425473082822355,0.117007246202108,0.716134555424686,19,0.0655113814964873,0.23153431776427,0.780447515265103,19,0.07273873131751,0.202001127949702,0.72296981310511,19,0.226910289412393,0.289204996404754,0.443484742812864,NA,NA,NA,NA,"ADGRF5",0.00797612959342906
"acc_425","ADGRG1_Q9Y653_OID21294_v1_Oncology",19,0.0641781474844081,0.081533631041672,0.431201601987742,19,0.0553872108185576,0.101352095244614,0.58473387701084,19,0.0677362388182309,0.198356986720145,0.736691495796443,19,0.0748772647654783,0.203935130024525,0.71777915352641,19,0.23914646777882,0.285677591229375,0.414138855901679,NA,NA,NA,NA,"ADGRG1",0.36531963434
"acc_425","ADGRG2_Q8IZP9_OID20189_v1_Cardiometabolic",19,0.00506613785153891,0.0875895238052163,0.953876441735618,19,0.0419776745612789,0.115505285255722,0.716286354166728,19,0.106409054762435,0.218138870981453,0.631577112613543,19,0.106409054762435,0.230929870934523,0.650471302609473,19,0.199035374651075,0.311968118138546,0.531974943255133,NA,NA,NA,NA,"ADGRG2",0.0205078770230249
"acc_425","ADGRV1_Q8WXG9_OID30877_v1_Neurology_II",19,-0.0747729680217773,0.111518317619941,0.502539471840646,19,-0.115338296326627,0.132865882708778,0.385350205846195,19,-0.447711545625314,0.266917521226138,0.110755080662823,19,-0.453494925422792,0.306551464868239,0.156337166388104,19,-0.0213783969008504,0.40123388378484,0.958128640865173,NA,NA,NA,NA,"ADGRV1",0.29882982101326
"acc_425","ADH1B_P00325_OID30612_v1_Inflammation_II",19,-0.10888048653315,0.101199694197784,0.281973150766545,19,-0.216539259140437,0.12460584893181,0.0822471713248617,19,-0.301753116899935,0.23860163863349,0.222118281323304,19,-0.296289090225477,0.256436504117701,0.263030443151819,19,0.208589185058005,0.35613489113686,0.565770510826918,NA,NA,NA,NA,"ADH1B",0.549792242847537
"acc_425","ADH4_P08319_OID20117_v1_Cardiometabolic",19,-0.158765543925095,0.0963240460663698,0.0993025835503934,19,-0.246580599631219,0.121231523701232,0.0419551880572334,19,-0.320929082457333,0.232378368869361,0.184166436964601,19,-0.306988443975544,0.231274070663414,0.200974024757824,19,0.362125439269942,0.321872959429532,0.276199108581063,NA,NA,NA,NA,"ADH4",1.00303945233963
"acc_425","ADIPOQ_Q15848_OID30748_v1_Inflammation_II",19,-0.0157092930979651,0.100019505579852,0.875195752889489,19,-0.0479447492123907,0.102436494518734,0.63975338598637,19,-0.133705914718055,0.196248395823854,0.504347462301581,19,-0.127945988039451,0.197094739198712,0.524432465499372,19,-0.297377468107719,0.354134075889245,0.412713192900956,NA,NA,NA,NA,"ADIPOQ",0.0578947985302221
"acc_425","ADM_P35318_OID21467_v1_Oncology",19,-0.0290031455614761,0.0796486747972817,0.715754620548806,19,-0.0207782366890179,0.107253780265436,0.84638757885096,19,-0.0275584275396628,0.19844586837053,0.89109378482603,19,-0.0137022825745095,0.203929063249969,0.947170040563792,19,-0.0718300168379674,0.281861983222522,0.801903146207,NA,NA,NA,NA,"ADM",0.14523583971241
"acc_425","ADRA2A_P08913_OID30067_v1_Cardiometabolic_II",19,-0.0872247507554754,0.088272884410471,0.323090840690946,19,-0.0458349690391832,0.120552735860689,0.703791917442072,19,0.0261830657327751,0.199314779261815,0.896943409988462,19,0.00284458549058986,0.206664643837296,0.989169472314204,19,-0.298821421593252,0.30939711263694,0.347674748242048,NA,NA,NA,NA,"ADRA2A",0.490675353631268
"acc_425","AFAP1_Q8N556_OID30569_v1_Inflammation_II",19,0.0110160688525637,0.0629556920294988,0.861094327085872,19,0.064591577125147,0.0860837444111345,0.453053452313284,19,0.133279671301241,0.172591598936315,0.450001698852961,19,0.139385369755972,0.179873618196312,0.448455152342706,19,0.140656349391523,0.220660686017742,0.532334877773005,NA,NA,NA,NA,"AFAP1",0.0649492719040152
"acc_425","AFM_P43652_OID30741_v1_Inflammation_II",19,0.00823948094948698,0.091614524889633,0.928337751918203,19,-0.0445415523553525,0.12150487681441,0.713930519965638,19,-0.127830300446844,0.257995243271104,0.626259195626583,19,-0.0970967218658236,0.255791890023811,0.708689120479765,19,0.15089873649154,0.328260905502703,0.651561980326587,NA,NA,NA,NA,"AFM",0.032293988104931
"acc_425","AFP_P02771_OID20978_v1_Neurology",19,-0.138987304287719,0.0874173900945175,0.111851169241818,19,-0.0589009487144608,0.115337974532863,0.609574225248199,19,0.0260926365674061,0.202288899730992,0.898798287897796,19,-0.0176130834004822,0.19130201882593,0.927659760400246,19,-0.0699830427912777,0.314595982583711,0.826611374102024,NA,NA,NA,NA,"AFP",0.951359471624433
"acc_425","AGBL2_Q5U5Z8_OID30793_v1_Neurology_II",19,-0.00996373346864785,0.0952282843982306,0.916669424861836,19,-0.0869066924589749,0.127436344484311,0.495263237005213,19,-0.169485491854153,0.23261483450161,0.475613767062569,19,-0.197226368001697,0.244636992291764,0.430650610373401,19,0.235647730182907,0.337199046396895,0.494103541689663,NA,NA,NA,NA,"AGBL2",0.0377872541252472
"acc_425","AGER_Q15109_OID20756_v1_Inflammation",19,0.0171616130164744,0.11358724886009,0.879906695955176,19,0.0588067191568781,0.122166487502901,0.630256828813901,19,0.0573200111282775,0.230768911541158,0.806646676355529,19,0.0509625189118783,0.212362612818454,0.813058379082719,19,-0.37004591271483,0.397393713860925,0.364795680103116,NA,NA,NA,NA,"AGER",0.0555633773727264
